title,rentType,position,direction,area,tags,price
万达南侧，永乐西区，南北通透两居，温馨舒适，家具家电全齐,整租,鲁谷 永乐西区 · 距离地铁八宝山916米, 南北 , 63 平米 ,近地铁随时看拎包入住,4500 元/月
四惠！四惠东！通惠家园附近精装全配温馨小蜗居，全明户型,整租,四惠 通惠家园惠民园 · 距离地铁四惠东280米, 东 , 80.19 平米 ,近地铁随时看可短租拎包入住,7000 元/月
华亭嘉园大三居。商圈成熟，交通便利，户型方正，随时看,,健翔桥 华亭嘉园 · 距离地铁奥体中心757米, 西 , 193 平米 ,近地铁随时看,17000 元/月
新上！惠新西街北口安慧里精装三居 随时看房 拎包入住,整租,亚运村 安慧里四区 · 距离地铁惠新西街北口484米, 东南 , 80 平米 ,近地铁随时看拎包入住集中供暖,8000 元/月
苏州街 10号线 人大东理工北 小南庄精选2室2厅,,苏州桥 小南庄 · 距离地铁苏州街1027米, 南北 , 102.9 平米 ,近地铁随时看拎包入住集中供暖,9500 元/月
姚家园 上东上品 富东嘉园 南北通透两居,整租,东坝 上东上品, 南北 , 91 平米 ,拎包入住,5500 元/月
酒仙桥电子城小区 两室两卫 看房方便 898 新华科技,,酒仙桥 电子城小区 · 距离地铁将台1093米, 西 , 104 平米 ,近地铁拎包入住集中供暖,7800 元/月
广渠路，果园地铁附近，李老新村一居室，南向采光好！,整租,果园 李老新村 · 距离地铁果园1137米, 南 , 50 平米 ,近地铁拎包入住集中供暖,3300 元/月
海棠湾正规精装三居 拎包入住 随时看房,,临河里 海棠湾三期 · 距离地铁临河里1149米, 南北 , 101 平米 ,近地铁随时看拎包入住集中供暖,7000 元/月
三元桥国展10号线 温馨2居室 明厨明卫 年后可以入住,整租,三元桥 曙光西里 · 距离地铁三元桥699米, 南北 , 64 平米 ,近地铁,6500 元/月
木樨地 公安大学 精致二居 随时看房,整租,木樨地 木樨地南里 · 距离地铁木樨地967米, 西 , 75 平米 ,近地铁,11000 元/月
顺悦家园 居住舒适干净整洁随时入住2800元,整租,马坡 顺悦家园, 南 , 65 平米 ,拎包入住集中供暖,2800 元/月
国贸 竟园 沿海朝阳区百子湾家园拎包入住看房随时,整租,百子湾 百子湾家园C区 · 距离地铁四惠东1112米, 南 , 103 平米 ,近地铁拎包入住集中供暖,8000 元/月
草房、天街 金隅丽景园、三居改两居集中供暖 有钥匙,整租,常营 金隅丽景园 · 距离地铁草房340米, 西南 , 90 平米 ,近地铁随时看集中供暖,7000 元/月
马甸桥 茅台大厦 金澳国际 辽宁饭店 两居室看房随时,整租,德胜门 马甸南村 · 距离地铁健德门1150米, 南北 , 57.3 平米 ,近地铁随时看,5000 元/月
东坝奥林匹克花园四期南北通透大两居实图随时看房有钥匙,整租,东坝 奥林匹克花园四期, 南北 , 89 平米 ,随时看,7000 元/月
五棵松 青塔 全明格局两居室 拎包入住 看房有钥匙,,青塔 青塔蔚园, 南北 , 68 平米 ,随时看拎包入住集中供暖,4600 元/月
通惠家家园精装3居出租,,四惠 通惠家园惠民园 · 距离地铁四惠东280米, 东南 , 118.29 平米 ,近地铁随时看,10000 元/月
都市经典家园精装东向三居，看房方便,整租,甘露园 都市经典家园 · 距离地铁四惠东726米, 东 , 97.42 平米 ,近地铁集中供暖,7800 元/月
西山甲一号两居室带地下车位南北通透家具家电齐全拎包入住,整租,丰台其它 西山甲一号 · 距离地铁张郭庄504米, 南北 , 74 平米 ,近地铁随时看拎包入住集中供暖,4300 元/月
西四环岳各庄 民岳家园 精装两居室 业主自住 随时看房,,岳各庄 民岳家园, 东 , 75 平米 ,随时看拎包入住集中供暖,4600 元/月
百万庄中里两居、精装修，可长租,,展览路 百万庄中里 · 距离地铁车公庄西599米, 南北 , 62 平米 ,近地铁可短租拎包入住集中供暖,8500 元/月
清缘里小区两居室出租有钥匙随时看房,整租,清河 清缘里小区 · 距离地铁永泰庄868米, 南北 , 65 平米 ,近地铁随时看,5300 元/月
翡翠公园新上3居室 超实惠,整租,北七家 翡翠公园, 东西 , 89 平米 ,集中供暖,4350 元/月
上林世家 南北通透四居室 高层采光好 装修好有车位奥森,整租,奥林匹克公园 上林世家 · 距离地铁林萃桥157米, 南北 , 213 平米 ,近地铁随时看拎包入住集中供暖,20000 元/月
业主直租 五建小区正规两居 6号线褡裢坡站 交通便利配套齐全,整租,定福庄 定福庄北里1号院 · 距离地铁褡裢坡894米, 南北 , 65 平米 ,近地铁拎包入住集中供暖,5000 元/月
北工大 大望路 松榆东里 中间楼层 看房方便有钥匙,整租,北工大 松榆东里 · 距离地铁北工大西门411米, 南北 , 60 平米 ,近地铁随时看拎包入住集中供暖,5800 元/月
欢乐谷翠成馨园南北通两居室 可短租三个月,,欢乐谷 翠成馨园A区 · 距离地铁欢乐谷景区712米, 南北 , 80 平米 ,近地铁随时看可短租集中供暖,6500 元/月
丰台大红门和义地铁 南苑北里精装两居 一次出租,整租,和义 南苑北里一区 · 距离地铁和义610米, 南北 , 75.36 平米 ,近地铁随时看拎包入住集中供暖,4200 元/月
朝阳门 东四 陆军总院 仓南胡同小两居室 看房方便,整租,朝阳门内 仓南胡同 · 距离地铁朝阳门658米, 南北 , 52 平米 ,近地铁随时看拎包入住集中供暖,7500 元/月
毛纺厂南小区 五彩城 清河公交站 小米 精装大一居,整租,清河 清河毛纺厂南小区 · 距离地铁永泰庄1440米, 南 , 55 平米 ,近地铁随时看拎包入住集中供暖,5000 元/月
远中悦麒 三居室 适合办公 业主直租,整租,木樨园 远中悦麒 · 距离地铁刘家窑916米, 西北 , 140 平米 ,近地铁随时看,9000 元/月
荣丰2008 开间 7号线 达官营 超值急租,整租,广安门 荣丰2008 · 距离地铁达官营538米, 南 , 51 平米 ,近地铁随时看拎包入住集中供暖,5200 元/月
紧邻八宝山地铁，精装两居空房，看房方便,整租,鲁谷 永乐小区 · 距离地铁八宝山553米, 南北 , 50 平米 ,近地铁随时看集中供暖,5000 元/月
北二环 雍和宫 民旺园19号院 精装南北通透两居,整租,和平里 民旺园19号院 · 距离地铁柳芳781米, 南北 , 80 平米 ,近地铁随时看集中供暖,8200 元/月
推荐~北苑茉藜园高层两居两卫 随时可签约 随时看房,整租,北苑 茉藜园 · 距离地铁立水桥南671米, 西南 , 98 平米 ,近地铁随时看拎包入住集中供暖,6100 元/月
东四十条地铁附近 海运仓 北门仓胡同精装两居出租,整租,东四十条 北门仓胡同 · 距离地铁东四十条626米, 西北 , 61.73 平米 ,近地铁随时看拎包入住集中供暖,9000 元/月
首科大厦 六里桥东地铁 华源一里精装一居 业主直租,整租,太平桥 金唐国际 · 距离地铁六里桥东821米, 东北 , 60 平米 ,近地铁随时看拎包入住集中供暖,5800 元/月
银领国际 拎包入住 望京西站 梦秀广场随时可看,整租,望京 银领国际 · 距离地铁望京西740米, 南北 , 110 平米 ,近地铁随时看,9400 元/月
东坝康静里二改一欧式风格精装出租,整租,东坝 康静里, 南北 , 57.14 平米 ,拎包入住集中供暖,4800 元/月
新上 鲁谷永乐小区 南北通透 交通便利 看房方便,整租,鲁谷 永乐小区 · 距离地铁八宝山553米, 南 , 60 平米 ,近地铁随时看拎包入住集中供暖,4500 元/月
西木小区三居室临近地铁海淀五路居站周围配套齐全,整租,田村 西木小区 · 距离地铁海淀五路居557米, 南北 , 98 平米 ,近地铁集中供暖,8500 元/月
东直门·民安小区·03年新房·全南户型·精装修·家具家电齐全,整租,东直门 民安小区东直门内北小街 · 距离地铁东直门34米, 西南 , 98 平米 ,近地铁随时看拎包入住集中供暖,13500 元/月
帅府园小区精装两居，业主直租，急，急，急,,万达 帅府园 · 距离地铁通州北苑802米, 南北 , 63.01 平米 ,近地铁集中供暖,3800 元/月
6号线地铁金台路，延静东里，精装一居，拎包入住，看房预约,整租,甜水园 延静东里 · 距离地铁金台路543米, 南 , 78 平米 ,近地铁随时看拎包入住集中供暖,6800 元/月
高米店北三居出租，看房随时，配套齐全，交通便利，采光好。,,黄村北 保利茉莉公馆 · 距离地铁高米店北163米, 南北 , 90 平米 ,近地铁,6500 元/月
8号线 龙锦苑东五区精装三居家电齐全,整租,霍营 龙锦苑东五区 · 距离地铁回龙观东大街1092米, 南北 , 124.65 平米 ,近地铁随时看拎包入住,7000 元/月
崇文门 磁器口 新景家园商品房南北三居有钥匙,整租,崇文门 新景家园东区 · 距离地铁磁器口538米, 南北 , 145 平米 ,近地铁随时看拎包入住集中供暖,16500 元/月
西直门 积水潭近地铁 枫蓝国际 凯德茂 金融街,整租,西直门 地铁宿舍 · 距离地铁积水潭711米, 南北 , 53.3 平米 ,近地铁随时看拎包入住集中供暖,7200 元/月
集中供暖，家电全齐，6号线黄渠，拎包入住,整租,管庄 柏林爱乐一期 · 距离地铁常营889米, 东西 , 64 平米 ,近地铁拎包入住集中供暖,5600 元/月
整租国奥村小区南北通透户型方正随时看房,整租,奥林匹克公园 国奥村 · 距离地铁森林公园南门1037米, 南北 , 210 平米 ,近地铁随时看拎包入住集中供暖,19000 元/月
整租 玉林西里 采光好家具家居齐全 有钥匙看房方便,整租,右安门外 玉林西里, 南 , 60 平米 ,随时看拎包入住集中供暖,6000 元/月
世纪星城新上精装两居室，业主自住装修，看房方便，拎包入住！,整租,通州北苑 世纪星城 · 距离地铁果园1031米, 南北 , 100 平米 ,近地铁随时看拎包入住集中供暖,5500 元/月
"807-669.沿线,巴克摩界,精装一居,价格便宜",整租,果园 巴克摩界 · 距离地铁果园838米, 北 , 43 平米 ,近地铁随时看拎包入住集中供暖,3300 元/月
现代城三居室 大望路地铁口 安静适合居住有钥匙,,CBD SOHO现代城 · 距离地铁大望路202米, 西 , 150 平米 ,近地铁随时看拎包入住集中供暖,13000 元/月
芳群园一区 正规2居室 随时看房 正对小区花园,整租,方庄 芳群园一区 · 距离地铁蒲黄榆361米, 南北 , 80.95 平米 ,近地铁随时看拎包入住集中供暖,8000 元/月
梨园地铁！站前巴黎小区！业主头次出租！随时看房,,梨园 站前巴黎 · 距离地铁梨园751米, 南北 , 115 平米 ,近地铁随时看拎包入住集中供暖,5200 元/月
北苑万达附近 鼎晟国际 精装一居 家电齐全 随时看房,整租,万达 鼎晟国际 · 距离地铁通州北苑1077米, 东 , 52 平米 ,近地铁随时看,3700 元/月
炫特嘉园一期 精装开间 看房随时,整租,石佛营 炫特嘉园一期 · 距离地铁十里堡755米, 东 , 49.66 平米 ,近地铁随时看拎包入住集中供暖,5800 元/月
电梯一居亮马桥三元桥鹏润佳程 平安南银 新源里 随时入住,整租,三元桥 新源南路 · 距离地铁亮马桥784米, 南 , 42.44 平米 ,近地铁随时看拎包入住集中供暖,5500 元/月
国际会议中心 德胜里一区,整租,德胜门 德胜里一区 · 距离地铁积水潭953米, 南 , 53.4 平米 ,近地铁随时看拎包入住集中供暖,7500 元/月
天恒乐活城北区两居室出租,整租,阎村 天恒乐活城北区 · 距离地铁阎村394米, 南 , 86.36 平米 ,近地铁随时看,3300 元/月
德外！德胜门！新街口外大街10号院低楼层两居室，干净整洁,整租,德胜门 新街口外大街10号 · 距离地铁积水潭1375米, 南 , 46.1 平米 ,近地铁随时看拎包入住集中供暖,5500 元/月
丰台大红门和义地铁 南苑北里一居 一次出租,整租,和义 南苑北里三区 · 距离地铁和义761米, 东西 , 47.69 平米 ,近地铁随时看拎包入住集中供暖,3300 元/月
双井国贸九龙山大郊亭百子湾7号线 沿海赛洛城南北双卫两居,整租,百子湾 沿海赛洛城二期 · 距离地铁百子湾815米, 南北 , 104.01 平米 ,近地铁拎包入住集中供暖,8200 元/月
太平街两居室 看房随时 长租房子装修干净 随时入住,,陶然亭 太平街小区 · 距离地铁陶然亭1029米, 东北 , 46.26 平米 ,近地铁随时看拎包入住集中供暖,5500 元/月
和平门厂甸精装两居室.宣武门.和平门.菜市口.临近地铁,整租,宣武门 和平门厂甸 · 距离地铁和平门384米, 南北 , 61.29 平米 ,近地铁随时看拎包入住集中供暖,8300 元/月
地铁天通苑 大阳台 带电梯精装两居室 有钥匙业主诚心出租,整租,天通苑 天通苑东一区, 东南 , 94.41 平米 ,随时看拎包入住集中供暖,5500 元/月
佳运园精装两居，中楼层朝南向，随时看房，拎包入住,整租,立水桥 佳运园一期 · 距离地铁立水桥1133米, 南 , 78.23 平米 ,近地铁集中供暖,5600 元/月
亦庄桥地铁站 富源里瀛景园 精装三居室拎包入住,整租,亦庄开发区 瀛景园 · 距离地铁亦庄桥964米, 南北 , 98.5 平米 ,近地铁随时看拎包入住集中供暖,5500 元/月
胜古南里三居室，5号线和平西桥地铁站，出行便利,整租,安贞 胜古南里 · 距离地铁和平西桥354米, 南北 , 85 平米 ,近地铁随时看拎包入住集中供暖,10300 元/月
7号线南楼梓庄 集中供暖 拎包入住 世纪东方城两居室,,欢乐谷 世纪东方城 · 距离地铁南楼梓庄474米, 南 , 90 平米 ,近地铁随时看,7000 元/月
芍药居精装大三居 家电齐全 业主直租 邻地铁,整租,芍药居 芍药居北里二区 · 距离地铁芍药居672米, 南北 , 120 平米 ,近地铁随时看拎包入住集中供暖,9500 元/月
亦庄桥地铁 贵园南里丙小两居 家电齐全,整租,亦庄开发区 贵园南里丙区 · 距离地铁亦庄桥1153米, 南北 , 60 平米 ,近地铁拎包入住集中供暖,4000 元/月
南湖中园 带电梯 婚房两居室 能长租,整租,望京 南湖中园二区 · 距离地铁望京460米, 南东北 , 82 平米 ,近地铁拎包入住集中供暖,8200 元/月
都景苑 精装修 朝南向 一居室,整租,牡丹园 都景苑 · 距离地铁健德门611米, 南 , 55 平米 ,近地铁随时看可短租集中供暖,5000 元/月
十里堡6号线 石佛营 炫特嘉园精装开间,整租,石佛营 炫特嘉园一期 · 距离地铁十里堡755米, 东 , 43.49 平米 ,近地铁随时看拎包入住集中供暖,4800 元/月
随时看，年前好房！常营一居 集中供暖 有始发地铁,整租,常营 金隅丽景园 · 距离地铁草房340米, 东 , 51 平米 ,近地铁随时看拎包入住集中供暖,4600 元/月
太阳宫三元桥国际村一居看方方便,,三元桥 UHN国际村 · 距离地铁太阳宫652米, 西北 , 46 平米 ,近地铁拎包入住集中供暖,7800 元/月
太阳宫三元桥国际村一居看房方便,,三元桥 UHN国际村 · 距离地铁太阳宫652米, 南 , 53 平米 ,近地铁拎包入住集中供暖,9000 元/月
口腔医院 海洋局大慧寺 农科院 气象局 魏公村,,白石桥 国家海洋局宿舍 · 距离地铁魏公村714米, 南 , 65 平米 ,近地铁集中供暖,9000 元/月
惠新西街安贞门寰宇荟对面安苑里精装两居,整租,亚运村 安苑里 · 距离地铁安贞门456米, 南北 , 55 平米 ,近地铁随时看,6200 元/月
整租 苹果园金顶街金顶阳光 随时看房 拎包入住 近六号线,整租,金顶街 金顶阳光 · 距离地铁金安桥392米, 南北 , 90 平米 ,近地铁可短租,5800 元/月
友谊医院旁 低层一居室 业主诚心出租 交通便利 可预约入住,整租,陶然亭 天桥北里 · 距离地铁天桥452米, 西 , 56 平米 ,近地铁可短租拎包入住集中供暖,5500 元/月
枣园地铁站，枣园上城两居室出租，随时等待您的入住,整租,黄村北 枣园尚城北区 · 距离地铁枣园366米, 南 , 81.36 平米 ,近地铁拎包入住集中供暖,4500 元/月
金桥国际一居室出租+精装修+看房方便,整租,广渠门 东城区金桥国际公寓 · 距离地铁广渠门外601米, 南 , 63.35 平米 ,近地铁随时看拎包入住集中供暖,7000 元/月
牡丹园东里精装南北通透两居室,整租,牡丹园 牡丹园东里 · 距离地铁牡丹园409米, 南北 , 75 平米 ,近地铁随时看拎包入住集中供暖,8800 元/月
紫竹桥-曙光花园-望塔园-精装两居-看房随时,整租,四季青 曙光花园望塔园 · 距离地铁车道沟766米, 西南 , 82.2 平米 ,近地铁随时看,8500 元/月
新上 长城国际，精装，家电齐全，随时入住，看房方便,整租,通州北苑 长城国际 · 距离地铁果园1197米, 西 , 49 平米 ,近地铁可短租拎包入住集中供暖,3400 元/月
马家堡角门西地铁站4号线两居豪装大复式随时看房业主直租,整租,马家堡 未来明珠家园 · 距离地铁马家堡100米, 南北 , 120 平米 ,近地铁随时看拎包入住集中供暖,9500 元/月
崇文门西大街精装两居室 紧邻地铁 出行便利,整租,崇文门 崇文门西大街 · 距离地铁崇文门63米, 南北 , 60 平米 ,近地铁集中供暖,8000 元/月
中关村荣上居一居室 临近紫金数码 软件园 保福寺,整租,中关村 荣上居 · 距离地铁知春路379米, 东 , 25 平米 ,近地铁随时看集中供暖,5000 元/月
融域嘉园，精装大三居,整租,奥林匹克公园 融域嘉园 · 距离地铁林萃桥742米, 南北 , 132 平米 ,近地铁随时看拎包入住,13500 元/月
马家堡站附近精装两居室出租看房直接联系！！,整租,马家堡 马家堡西里 · 距离地铁马家堡35米, 南 , 63 平米 ,近地铁拎包入住集中供暖,5200 元/月
国贸双井拎包入住集中供暖精装修,,双井 时代国际 · 距离地铁双井314米, 北 , 41.34 平米 ,近地铁随时看拎包入住集中供暖,6300 元/月
金域华府三期两室一厅精装修,整租,回龙观 金域华府三期 · 距离地铁龙泽646米, 南 , 79.94 平米 ,近地铁拎包入住集中供暖,8000 元/月
地铁边小两居室 家具家电全 拎包即可入住 出行便利,整租,田村 田村小区 · 距离地铁田村58米, 南北 , 65 平米 ,近地铁随时看,5700 元/月
古城地铁 古城南路 低楼层两居室 业主直租,整租,古城 古城南路小区 · 距离地铁古城417米, 南北 , 55 平米 ,近地铁随时看,4500 元/月
永定门外 沙子口 木樨园百荣世贸 西罗园一区 大两居,整租,西罗园 西罗园一区 · 距离地铁木樨园552米, 南北 , 66 平米 ,近地铁随时看拎包入住集中供暖,6300 元/月
世安家园 精装大两居室 随时可看拎包入住,整租,望京 世安家园 · 距离地铁望京西818米, 南东北 , 135.12 平米 ,近地铁随时看,10000 元/月
晨曦花园，一居室出租，看房有钥匙，随时看，拎包入住。,整租,四惠 晨曦花园 · 距离地铁十里堡889米, 东 , 70 平米 ,近地铁随时看拎包入住集中供暖,6500 元/月
丝竹园 精装一居室 业主直租,整租,健翔桥 丝竹园 · 距离地铁奥体中心1248米, 南北 , 56.79 平米 ,近地铁拎包入住集中供暖,5500 元/月
友谊医院、红莲烤鸭店、天桥剧场、中华影院干净2居室,整租,陶然亭 天桥北里 · 距离地铁天桥452米, 南北 , 104 平米 ,近地铁拎包入住集中供暖,7800 元/月
十里堡6号线 石佛营 炫特嘉园精装开间,整租,石佛营 炫特嘉园一期 · 距离地铁十里堡755米, 南 , 50.44 平米 ,近地铁随时看拎包入住集中供暖,5500 元/月
十里堡，京棉新城，八里庄东里精装修一居室,整租,四惠 八里庄东里 · 距离地铁四惠835米, 南 , 25 平米 ,近地铁拎包入住集中供暖,2700 元/月
(新上房源）实房月付成寿寺宋家庄宋庄路正规三居,整租,成寿寺 方庄南路18号院 · 距离地铁成寿寺728米, 南北 , 92 平米 ,近地铁随时看拎包入住,6500 元/月
金都杭城温馨两居室 落地飘窗 全天采光,,百子湾 金都杭城 · 距离地铁百子湾812米, 南 , 100 平米 ,近地铁拎包入住,9500 元/月
"天通苑北一区 ,精装修两居室,看房随时可同事合租",整租,天通苑 天通苑北一区 · 距离地铁天通苑南263米, 东 , 86 平米 ,近地铁随时看拎包入住集中供暖,5900 元/月
刘家窑地铁5号线，三环边，铁营桥边横一条小区，集中供暖,整租,宋家庄 横一条 · 距离地铁刘家窑872米, 南 , 44 平米 ,近地铁随时看拎包入住集中供暖,4200 元/月
保利春天里 三居全齐 随时看房,,天宫院 保利春天里 · 距离地铁天宫院133米, 南北 , 98 平米 ,近地铁随时看,6200 元/月
二环边白广路6号院精装一居室,整租,牛街 白广路6号院 · 距离地铁广安门内305米, 南 , 30 平米 ,近地铁随时看可短租拎包入住,3500 元/月
红庙/英家坟/慈云寺小区南北两室一厅出租,整租,红庙 慈云寺 · 距离地铁大望路960米, 南北 , 68 平米 ,近地铁随时看,6000 元/月
高板楼 南北通透大三居 价格便宜 看房随时,整租,望京 南湖佳苑 · 距离地铁望京809米, 南北 , 168 平米 ,近地铁随时看拎包入住集中供暖,14200 元/月
阜成门，月坛，三里河东路，南北三居，近金融街，2号线,整租,月坛 三里河东路7号院 · 距离地铁阜成门1210米, 南北 , 84 平米 ,近地铁拎包入住集中供暖,12000 元/月
桥欣园三区 四室一厅二卫 诚心出租,,草桥 草桥欣园三区 · 距离地铁草桥649米, 南北 , 107 平米 ,近地铁,7500 元/月
鲁谷，八角游乐园地铁口交通非常便利，精装大两居,整租,鲁谷 时代庐峰 · 距离地铁八角游乐园181米, 南 , 117 平米 ,近地铁随时看,8500 元/月
高米店南 首邑溪谷 精装全齐三居室 随时看房,整租,枣园 首邑溪谷, 南北 , 64.98 平米 ,随时看拎包入住集中供暖,5800 元/月
新上 鲁谷永乐小区1号线地铁边 多路公交直达 看房随时,整租,鲁谷 永乐小区 · 距离地铁八宝山553米, 南 , 62 平米 ,近地铁随时看拎包入住集中供暖,4600 元/月
金顶街四区 精装全齐大三居室 拎包入住 交通便利,整租,金顶街 金顶街四区 · 距离地铁苹果园577米, 西北 , 107 平米 ,近地铁随时看拎包入住集中供暖,7500 元/月
北京南站附近精装电梯两居室。,整租,洋桥 洋桥西里 · 距离地铁北京南站731米, 南北 , 60 平米 ,近地铁随时看拎包入住集中供暖,4600 元/月
东南二环 方庄地铁口 时代绿荫小区 东南北向两居室 业主直租,整租,方庄 时代绿荫 · 距离地铁方庄369米, 南北 , 102.04 平米 ,近地铁随时看拎包入住集中供暖,8500 元/月
银领国际 大一居室带电梯 随时可看,整租,望京 银领国际 · 距离地铁望京西740米, 南北 , 80 平米 ,近地铁随时看,7300 元/月
新上天桥北里 户型方正近 友谊医院 天坛公园 地铁8号线,整租,陶然亭 天桥北里 · 距离地铁天桥452米, 东 , 59.65 平米 ,近地铁随时看拎包入住集中供暖,6800 元/月
胜古南里 精装修三居室 家电齐全 可长租 业主直租,整租,安贞 胜古南里 · 距离地铁和平西桥354米, 南北 , 85 平米 ,近地铁随时看拎包入住集中供暖,8500 元/月
紫竹桥-车道沟-望塔园-三居-家电齐全,整租,四季青 曙光花园望塔园 · 距离地铁车道沟766米, 西北 , 109 平米 ,近地铁随时看,11000 元/月
朝阳门站仓南胡同12号院中海油大厦 精装修随时看,整租,朝阳门内 仓南胡同12号院 · 距离地铁朝阳门420米, 南北 , 75 平米 ,近地铁随时看拎包入住集中供暖,12000 元/月
椿树园新上一居室，业主诚心租,整租,宣武门 椿树园小区 · 距离地铁菜市口517米, 西 , 48.46 平米 ,近地铁拎包入住集中供暖,6700 元/月
朝阳门 史家中国电信 陆军总院 豆瓣胡同 仓南胡同,整租,朝阳门内 豆瓣胡同 · 距离地铁朝阳门516米, 东 , 71.04 平米 ,近地铁拎包入住集中供暖,11000 元/月
地铁口 全南向大三居 大客厅 可配齐可搬空 看房有钥匙,整租,方庄 时代芳群 · 距离地铁蒲黄榆55米, 南 , 161.95 平米 ,近地铁随时看拎包入住,17000 元/月
东直门·中石油·通透两居·拎包入住·家具齐全·看房方便,整租,东直门 民安小区东直门内北小街 · 距离地铁东直门34米, 东西 , 77.08 平米 ,近地铁随时看拎包入住集中供暖,8500 元/月
常营 天街后北京新天地正规两居室,整租,常营 北京新天地四期 · 距离地铁管庄1027米, 南 , 93.42 平米 ,近地铁拎包入住集中供暖,6800 元/月
朝阳路 管庄西里，高楼层，业主直租，看房提前联系,整租,管庄 管庄西里 · 距离地铁双桥1165米, 南 , 66 平米 ,近地铁集中供暖,5000 元/月
东直门 东方银座 宇飞大厦 清水苑精装两居室业主直租,,东直门外 清水苑 · 距离地铁东直门570米, 南 , 62 平米 ,近地铁随时看集中供暖,7600 元/月
三虎桥首体宿舍 豪柏国际 紫竹桥 三改二,整租,紫竹桥 三虎桥首体宿舍 · 距离地铁花园桥812米, 西南 , 77.5 平米 ,近地铁随时看拎包入住集中供暖,10000 元/月
惠新西街 奥体中心 安苑北里带电梯一居室 随时看,整租,亚运村 安苑北里 · 距离地铁惠新西街北口665米, 南 , 45 平米 ,近地铁随时看可短租拎包入住,5600 元/月
科学园六区新上 精装两居 真实照片 拎包入住,整租,南沙滩 科学园南里六区 · 距离地铁奥林匹克公园833米, 东南 , 68 平米 ,近地铁随时看拎包入住集中供暖,7300 元/月
管庄西里业主直租，两居室精装修，看房提前约,整租,管庄 管庄西里 · 距离地铁双桥1165米, 南北 , 60 平米 ,近地铁集中供暖,5000 元/月
右安门内，右安门西街甲10号院，精装修，南向,整租,右安门内 右内西街甲10号院 · 距离地铁陶然亭1451米, 南 , 55 平米 ,近地铁集中供暖,5000 元/月
北礼士路56号楼三居,整租,官园 北礼士路56号 · 距离地铁车公庄458米, 东西 , 78 平米 ,近地铁随时看拎包入住集中供暖,11300 元/月
会城门 发改委宿舍 精装大两居 有钥匙长租,整租,军博 会城门小区 · 距离地铁木樨地782米, 南北 , 90 平米 ,近地铁随时看拎包入住集中供暖,7500 元/月
新上南北通透大四居，精装干净整洁，看房方便,,枣园 原生墅 · 距离地铁高米店南645米, 南北 , 220 平米 ,近地铁集中供暖,9000 元/月
10号线双井，劲松附近，垂杨柳北里正规两居室,整租,劲松 垂杨柳北里 · 距离地铁双井576米, 南北 , 60 平米 ,近地铁拎包入住集中供暖,6000 元/月
东坝 奥林匹克花园2居精装全齐 看房随时,整租,东坝 奥林匹克花园三期, 南北 , 107 平米 ,拎包入住,7800 元/月
建国门外大街国贸CBD 东方瑞景精装三居室邻赛特大厦,,建国门外 东方瑞景 · 距离地铁永安里671米, 南北 , 198.31 平米 ,近地铁随时看拎包入住集中供暖,23000 元/月
建东苑，南北两居室，业主第一次出租，非常干净,整租,管庄 建东苑 · 距离地铁黄渠910米, 南北 , 74 平米 ,近地铁随时看拎包入住,5200 元/月
建国门外大街国贸CBD 东方瑞景精装两居室邻赛特大厦,整租,建国门外 东方瑞景 · 距离地铁永安里671米, 西 , 136.34 平米 ,近地铁随时看拎包入住集中供暖,16000 元/月
德胜门 教场口街9号院 精装修三居室业主出租 有电梯,整租,德胜门 德隆家园9号院 · 距离地铁积水潭991米, 东 , 85 平米 ,近地铁随时看拎包入住,11800 元/月
西直门 交通大学 精装两居室,整租,交通大学 交大畅园 · 距离地铁西直门1322米, 南 , 67 平米 ,近地铁集中供暖,9000 元/月
丽都宿舍精装两居家具家电齐全,整租,酒仙桥 丽都宿舍 · 距离地铁将台794米, 西北 , 70 平米 ,近地铁拎包入住集中供暖,6500 元/月
黄村枣园 精装三居室 看房方便 随时入住,整租,枣园 兴华园 · 距离地铁清源路633米, 南北 , 81 平米 ,近地铁随时看拎包入住集中供暖,4500 元/月
怡佳家园 南北二居 临近北苑地铁站 业主直租 拎包入住,,万达 怡佳家园 · 距离地铁通州北苑718米, 南北 , 95 平米 ,近地铁随时看拎包入住集中供暖,5300 元/月
西二旗丶融泽嘉园 紧挨软件园 南北两居 家具齐全,整租,回龙观 融泽嘉园2号院 · 距离地铁龙泽1056米, 南 , 87 平米 ,近地铁随时看拎包入住集中供暖,7000 元/月
德胜门 教场口街9号院 正规三居室 有电梯 拎包入住,整租,德胜门 德隆家园9号院 · 距离地铁积水潭991米, 西南 , 85 平米 ,近地铁随时看拎包入住集中供暖,11000 元/月
新街口外大街6号院 3居 南北通透 板楼 中间楼层,,马甸 新街口外大街6号院 · 距离地铁牡丹园1361米, 南北 , 70.3 平米 ,近地铁拎包入住集中供暖,9000 元/月
大兴亦庄 贵园北里甲 精装二居 随时看,,亦庄开发区 贵园北里甲区 · 距离地铁亦庄桥623米, 南北 , 100 平米 ,近地铁拎包入住集中供暖,5400 元/月
丽泽景园 十号线西局 精装二居 看房方便,整租,丽泽 丽泽景园 · 距离地铁西局488米, 南北 , 90 平米 ,近地铁拎包入住,7300 元/月
西翠路12号院 精装修两居东南朝向 紧邻华熙 卓展,整租,万寿路 西翠路12号院 · 距离地铁五棵松829米, 东南 , 65 平米 ,近地铁拎包入住集中供暖,6500 元/月
