title,houseType,state,position,tags,unitPrice,totalPrice
中铁北城时代,商业,在售,"['宝山 ', ' 杨行 ', ' 友谊路2429号']",品牌房企 地铁沿线 环线房 现房,50000  元/平(均价),
中国铁建香榭国际,别墅,在售,"['奉贤 ', ' 西渡 ', ' 东启扶栏路，西至南横泾港，南依金庄公路，北靠...']",地铁沿线 环线房 现房 大型社区,49850  元/平(均价),总价558万/套
荣信虹桥世嘉,商业,在售,"['闵行 ', ' 金虹桥 ', ' 虹梅路2159弄, 虹梅路2163号、2167号、2171号、2175号']",地铁沿线 环线房 现房 车位充足,98000  元/平(均价),
汇福·大玥城,商业,在售,"['浦东 ', ' 周浦 ', ' 周泰路87号']",环线房 现房,45000  元/平(均价),
太仓国际软装城,商业,在售,"['上海周边 ', ' 太仓 ', ' 弇山西路128号']",低总价 公交直达 环线房 现房,20  万/套(总价),
龙光玖誉湾,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 人民大道与环西南路交汇处']",环线房 低密居所 小型社区,19000  元/平(均价),总价174万/套
新华红星国际广场,商业,在售,"['闵行 ', ' 龙柏 ', ' 虹井路120弄188号']",环线房 现房 车位充足,80000  元/平(均价),
桐乡.吾悦广场,商业,在售,"['上海周边 ', ' 嘉兴 ', ' 振兴东路与圆明路交汇处']",低总价 低单价 环线房 现房,15000  元/平(均价),
首开紫宸江湾,住宅,在售,"['上海周边 ', ' 海门 ', ' 广州路1199号']",低单价 环线房 现房 低密居所,9800  元/平(均价),总价75万/套
依云水岸苑,住宅,在售,"['上海周边 ', ' 太仓 ', ' 乃德路100号']",低总价 环线房 现房 低密居所,14000  元/平(均价),总价127万/套
鑫苑鑫都汇,商业,在售,"['上海周边 ', ' 昆山 ', ' 泗泾路、外青松公路路口, 花桥镇泗泾路99号']",地铁沿线 公交直达 现房 购物方便,28000  元/平(均价),
中锐悦立方,商业,在售,"['金山 ', ' 山阳 ', ' 海芙路186弄（海芙路龙翔路口）, 海盛路381弄, 海芙路442弄, 海芙路']",低总价 环线房 现房 车位充足,21000  元/平(均价),
泉灵小区,住宅,在售,"['静安 ', ' 彭浦 ', ' 三泉路415弄']",低总价 小户型 环线房 现房,54000  元/平(均价),总价220万/套
澜府,别墅,在售,"['上海周边 ', ' 南通 ', ' 江苏省南通书如皋市沈海高速如皋出入口西200米']",低单价 低总价 环线房 现房,11000  元/平(均价),总价270万/套
中展璞荟,写字楼,在售,"['松江 ', ' 松江大学城 ', ' 光星路1599弄']",地铁沿线 环线房 现房 车位充足,32000  元/平(均价),
静安府西区,住宅,在售,"['静安 ', ' 永和 ', ' 万荣路1199弄']",品牌房企 地铁沿线 公交直达 即将交房,86000  元/平(均价),总价989万/套
新城西岸公园,住宅,在售,"['浦东 ', ' 周浦 ', ' 康沈路1199弄']",环线房 绿化率高 小型社区 娱乐丰富,56500  元/平(均价),总价688万/套
宝龙世家,商业,在售,"['浦东 ', ' 临港新城 ', ' 渔港路333弄']",低总价 公交直达 环线房 现房,150  万/套(总价),
中惠金钻天地,商业,在售,"['浦东 ', ' 曹路 ', ' 海鹏路218号']",低总价 地铁沿线 公交直达 现房,45000  元/平(均价),
普禧观澜,商业,在售,"['上海周边 ', ' 苏州 ', ' 春秋路东、春华路北（春申湖大酒店对面）']",公交直达 环线房 现房 银行,30000  元/平(均价),
中南锦庭,商业,在售,"['奉贤 ', ' 青村 ', ' 贤瑞路111弄, 贤浦路530号, 贤浦路526号']",公交直达 环线房 现房 购物方便,35000  元/平(均价),
嘉禾金茂府,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 庆丰路与塘桥路交口']",环线房 车位充足 大型社区 购物方便,13600  元/平(均价),总价140万/套
高桥红坊,商业,在售,"['浦东 ', ' 外高桥 ', ' 张杨北路5688弄, 张杨北路5736.5742.5786.5792.5770.5728.5750.5778.5758.5796号, 花山路556.568号']",环线房 现房 车位充足 购物方便,85000  元/平(均价),
虹桥富力中心,商业,在售,"['闵行 ', ' 华漕 ', ' 申虹路淮虹路交汇处, 申虹路988弄2号（D）, 申虹路958弄7号（C）']",地铁沿线 公交直达 现房 车位充足,100000  元/平(均价),
远洋财富中心,商业,在售,"['浦东 ', ' 高东 ', ' 台中南路68号']",品牌房企 环线房 现房 车位充足,50000  元/平(均价),
旭辉光耀城,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 善西公路']",小户型 品牌房企 公交直达 环线房,16000  元/平(均价),总价110万/套
东渡悦来城,商业,在售,"['青浦 ', ' 盈浦 ', ' 淀山湖大道1088号, 淀山湖大道866弄, 青泰路500弄']",地铁沿线 环线房 现房 运动健身,50000  元/平(均价),
五洲翡丽湾,住宅,在售,"['上海周边 ', ' 南通 ', ' 锡通科技产业园S336省道与银杏路交汇处']",低单价 公交直达 环线房 低密居所,8700  元/平(均价),总价118万/套
远洋财富中心,写字楼,在售,"['浦东 ', ' 高东 ', ' 台中南路68号']",低总价 品牌房企 环线房 现房,28000  元/平(均价),
国瑞熙墅,别墅,在售,"['上海周边 ', ' 苏州 ', ' 竹园路398弄']",地铁沿线 公交直达 现房 大型社区,34000  元/平(均价),总价950万/套
合生国际名都,住宅,未开盘,"['上海周边 ', ' 上海周边 ', ' 滨海四路1255弄（中杏一路1433号）']",低单价 低总价 公交直达 环线房,11000  元/平(均价),总价90万/套
国瑞熙墅,住宅,在售,"['上海周边 ', ' 苏州 ', ' 竹园路398弄']",地铁沿线 公交直达 绿化率高 车位充足,33000  元/平(均价),总价342万/套
骏丰嘉峰汇,商业,在售,"['嘉定 ', ' 南翔 ', ' 槎溪路833弄, 古猗园路88弄, 银翔路888弄钻石公馆18号11楼']",低总价 公交直达 环线房 现房,46000  元/平(均价),
虹桥宝龙城,商业,在售,"['青浦 ', ' 华新 ', ' 新府中路1536弄']",品牌房企 环线房 现房 娱乐丰富,40000  元/平(均价),
海伦堡观澜,住宅,未开盘,"['上海周边 ', ' 嘉兴 ', ' 仙侠路与富江路交汇处']",低单价 低总价 环线房 大型社区,10000  元/平(均价),总价92万/套
合景万景峰,商业,在售,"['奉贤 ', ' 南桥 ', ' 金海公路4808弄, 湖堤路199弄, 湖堤路163弄, 金海公路4808弄3号']",环线房 现房 购物方便 美食云集,55000  元/平(均价),
翡翠公馆,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 申友路188号']",环线房 低密居所 绿化率高 美食云集,15500  元/平(均价),总价136万/套
碧桂园·观澜台,住宅,在售,"['上海周边 ', ' 南通 ', ' 牡丹江路南湖东路交汇处']",品牌房企 环线房 即将交房 大型社区,13500  元/平(均价),总价160万/套
久强幸福湾,住宅,在售,"['上海周边 ', ' 南通 ', ' 中山东路88号']",低单价 低总价 环线房 现房,7500  元/平(均价),总价90万/套
融创香溢精彩天地（商铺）,商业,在售,"['普陀 ', ' 光新 ', ' 石泉东路239号']",品牌房企 环线房 现房,70000  元/平(均价),
环创中心,写字楼,在售,"['杨浦 ', ' 周家嘴路 ', ' 隆昌路588弄']",环线房 现房 车位充足 娱乐丰富,68000  元/平(均价),
公元2040,住宅,在售,"['浦东 ', ' 祝桥 ', ' 千汇路198弄']",环线房 现房 低密居所 银行,44000  元/平(均价),总价389万/套
一品漫城四期,商业,在售,"['闵行 ', ' 浦江 ', ' 芦恒路378弄, 芦恒路418号']",低总价 地铁沿线 公交直达 现房,60000  元/平(均价),
平安四季,商业,在售,"['奉贤 ', ' 四团 ', ' 新四平公路655号, 海旗路1399弄']",低总价 公交直达 环线房 现房,38000  元/平(均价),
绿洲康城金邸,住宅,在售,"['浦东 ', ' 御桥 ', ' 御云路100弄']",地铁沿线 公交直达 现房 绿化率高,61000  元/平(均价),总价900万/套
绿地浦汇中心,住宅,在售,"['青浦 ', ' 夏阳 ', ' 华纺路283弄']",品牌房企 地铁沿线 公交直达 现房,41000  元/平(均价),总价499万/套
融创精彩天地,商业,在售,"['浦东 ', ' 金桥 ', ' 五莲路1389弄, 五莲路1333弄, 归昌路180弄']",品牌房企 地铁沿线 环线房 现房,400  万/套(总价),
招商主城,别墅,在售,"['宝山 ', ' 罗泾 ', ' 罗北路招商主城']",复式 公交直达 环线房 美食云集,40000  元/平(均价),总价436万/套
苏里人家,别墅,在售,"['上海周边 ', ' 苏州 ', ' 绣湖路21号']",低单价 环线房 现房 低密居所,15000  元/平(均价),总价375万/套
招商主城,住宅,在售,"['宝山 ', ' 罗泾 ', ' 罗北路招商主城']",公交直达 环线房 低密居所 绿化率高,37000  元/平(均价),总价327万/套
合景云溪四季庭,住宅,在售,"['上海周边 ', ' 苏州 ', ' 北京路1号']",环线房 现房 低密居所 美食云集,22000  元/平(均价),总价190万/套
万联花园,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 嘉善大道与世纪大道交叉口']",小户型 公交直达 环线房 现房,16500  元/平(均价),总价85万/套
中都华庭,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 康兴西路85号']",小户型 公交直达 环线房 大型社区,15000  元/平(均价),总价130万/套
万科启宸,别墅,在售,"['宝山 ', ' 罗泾 ', ' 罗北路万科启宸, 沪太公路罗北路交汇处, 萧云路99弄']",品牌房企 环线房 现房 购物方便,43000  元/平(均价),总价479万/套
万科启宸,住宅,在售,"['宝山 ', ' 罗泾 ', ' 罗北路万科启宸, 沪太公路罗北路交汇处, 萧云路99弄']",品牌房企 环线房 现房 低密居所,38000  元/平(均价),总价349万/套
龙湖天琅,写字楼,在售,"['闵行 ', ' 老闵行 ', ' 富才路与银春路交汇处']",品牌房企 环线房 现房 车位充足,30000  元/平(均价),
龙湖卓越紫宸,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 永兴路与新兴二路交汇处']",品牌房企 公交直达 环线房 购物方便,15000  元/平(均价),总价124万/套
平高世贸中心,写字楼,在售,"['松江 ', ' 松江老城 ', ' 中山中路79弄9号']",环线房 现房,28000  元/平(均价),
棕榈湾花园(昆山),住宅,在售,"['上海周边 ', ' 昆山 ', ' 绿地大道1339号']",环线房 现房 低密居所,21000  元/平(均价),总价198万/套
联富商业广场,商业,在售,"['静安 ', ' 西藏北路 ', ' 河南北路99号']",低总价 环线房 现房 配套齐全,150000  元/平(均价),
金泰商务广场,商业,在售,"['浦东 ', ' 曹路 ', ' 金海路2668弄']",低总价 地铁沿线 公交直达 现房,75000  元/平(均价),
中天熙景诚品,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 建新路1号']",低总价 小户型 环线房 低密居所,13500  元/平(均价),总价105万/套
荣安·海上明月,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 长安北路荣安·海上明月']",低单价 低总价 环线房 低密居所,12000  元/平(均价),总价100万/套
碧桂园嘉誉,底商,在售,"['嘉定 ', ' 徐行 ', ' 启悦路700弄, 启悦路700号']",品牌房企 环线房 近主干道 现房,32000  元/平(均价),
世茂璀璨时代,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 南溪东路世茂璀璨时代']",环线房,18500  元/平(均价),总价218万/套
香悦四季,住宅,在售,"['上海周边 ', ' 常熟市 ', ' 星安路36号']",低单价 低总价 品牌房企 公交直达,11000  元/平(均价),总价115万/套
中铁逸都,商业,在售,"['青浦 ', ' 夏阳 ', ' 外青松公路6161弄, 青竹路161弄']",环线房 现房 银行,41000  元/平(均价),
碧桂园-湖山源著,住宅,在售,"['上海周边 ', ' 南通 ', ' 南湖东路碧桂园-湖山源著']",品牌房企 环线房 现房 低密居所,13500  元/平(均价),总价120万/套
碧桂园-湖山源著,别墅,在售,"['上海周边 ', ' 南通 ', ' 南湖东路碧桂园-湖山源著']",低总价 品牌房企 环线房 现房,23000  元/平(均价),总价410万/套
百盛园,住宅,在售,"['上海周边 ', ' 南通 ', ' 纬四路百盛园']",低单价 低总价 小户型 环线房,7500  元/平(均价),总价65万/套
碧桂园·观澜台,住宅,在售,"['上海周边 ', ' 南通 ', ' 牡丹江路南湖东路交汇处']",品牌房企 环线房 即将交房 大型社区,13500  元/平(均价),总价160万/套
葛洲坝虹桥紫郡公馆,住宅,在售,"['青浦 ', ' 徐泾 ', ' 方家塘路33弄']",公交直达 环线房 现房 低密居所,58000  元/平(均价),总价1019万/套
中铁逸都,商业,在售,"['青浦 ', ' 夏阳 ', ' 外青松公路6161弄, 青竹路161弄']",环线房 现房 银行,41000  元/平(均价),
龙湖天琅,写字楼,在售,"['闵行 ', ' 老闵行 ', ' 富才路与银春路交汇处']",品牌房企 环线房 现房 车位充足,30000  元/平(均价),
久强幸福湾,住宅,在售,"['上海周边 ', ' 南通 ', ' 中山东路88号']",低单价 低总价 环线房 现房,7500  元/平(均价),总价90万/套
远洋金融街·西郊宸章,住宅,在售,"['青浦 ', ' 盈浦 ', ' 盈港路1118号']",品牌房企 地铁沿线 环线房 低密居所,41400  元/平(均价),总价331万/套
卓越维港,住宅,在售,"['闵行 ', ' 老闵行 ', ' 富岩路60弄']",品牌房企 环线房 现房 低密居所,46500  元/平(均价),总价418万/套
崇明岛大爱城,住宅,在售,"['上海周边 ', ' 启东 ', ' 滨江路崇明岛大爱城']",低单价 低总价 环线房 低密居所,12500  元/平(均价),总价98万/套
碧桂园天悦,住宅,在售,"['浦东 ', ' 惠南 ', ' 城南路555弄']",品牌房企 公交直达 环线房 现房,34000  元/平(均价),总价396万/套
泰禾金尊府,住宅,在售,"['上海周边 ', ' 苏州 ', ' 东方大道泰禾金尊府']",品牌房企 环线房 现房 绿化率高,27000  元/平(均价),总价391万/套
太仓珑悦兰庭,住宅,在售,"['上海周边 ', ' 太仓 ', ' 凤林路26-16号附近']",环线房 现房 低密居所,13500  元/平(均价),总价134万/套
复地万科活力中心,写字楼,在售,"['浦东 ', ' 御桥 ', ' 沪南路2157号']",低总价 公交直达 环线房 现房,38000  元/平(均价),
葛洲坝虹桥紫郡公馆,住宅,在售,"['青浦 ', ' 徐泾 ', ' 方家塘路33弄']",公交直达 环线房 现房 低密居所,58000  元/平(均价),总价1019万/套
中粮首创禧瑞祥云,住宅,在售,"['浦东 ', ' 新场 ', ' 沪南路7635号']",品牌房企 环线房 低密居所 绿化率高,45000  元/平(均价),总价400万/套
佘山水岸名邸,住宅,在售,"['松江 ', ' 佘山 ', ' 西林路佘山水岸名邸']",公交直达 环线房 低密居所 绿化率高,40000  元/平(均价),总价361万/套
佘山水岸名邸,别墅,在售,"['松江 ', ' 佘山 ', ' 细林路298弄']",公交直达 环线房 小型社区 购物方便,43000  元/平(均价),总价520万/套
绿地朱家角1号,住宅,在售,"['青浦 ', ' 朱家角 ', ' 孟将堂路111弄, 孟将堂路188弄']",品牌房企 环线房 现房 低密居所,29000  元/平(均价),总价290万/套
香逸尚城,住宅,在售,"['上海周边 ', ' 昆山 ', ' 金变路166号']",环线房 即将交房 绿化率高 购物方便,25000  元/平(均价),
磐达华庭,住宅,在售,"['浦东 ', ' 临港新城 ', ' 水芸路801号']",低总价 地铁沿线 公交直达 现房,29625  元/平(均价),总价281万/套
龙湖·春江郦城,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 平湖宏建路和兴平一路交叉口']",品牌房企 环线房 小型社区 购物方便,15200  元/平(均价),总价123万/套
恒大香湖左岸,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 灵湖东路恒大香湖左岸']",品牌房企 环线房 现房 低密居所,14500  元/平(均价),总价128万/套
新沪紫郡,住宅,在售,"['上海周边 ', ' 太仓 ', ' 建业路21号']",低单价 公交直达 环线房 现房,12000  元/平(均价),总价111万/套
万科金域澜湾鹭语墅,住宅,下期待开,"['浦东 ', ' 临港新城 ', ' 白荆路389弄']",品牌房企 公交直达 环线房 低密居所,价格待定,
碧桂园-湖山源著,住宅,在售,"['上海周边 ', ' 南通 ', ' 南湖东路碧桂园-湖山源著']",品牌房企 环线房 现房 低密居所,13500  元/平(均价),总价120万/套
碧桂园-湖山源著,别墅,在售,"['上海周边 ', ' 南通 ', ' 南湖东路碧桂园-湖山源著']",低总价 品牌房企 环线房 现房,23000  元/平(均价),总价410万/套
百盛园,住宅,在售,"['上海周边 ', ' 南通 ', ' 纬四路百盛园']",低单价 低总价 小户型 环线房,7500  元/平(均价),总价65万/套
远洋金融街·西郊宸章,住宅,在售,"['青浦 ', ' 盈浦 ', ' 盈港路1118号']",品牌房企 地铁沿线 环线房 低密居所,41400  元/平(均价),总价331万/套
金地水悦堂,别墅,在售,"['青浦 ', ' 朱家角 ', ' 浦泰路888弄246号']",环线房 低密居所 即将交房 购物方便,450  万/套(总价),总价450万/套
日月光伯爵湾,住宅,在售,"['嘉定 ', ' 安亭 ', ' 博园路8200弄']",环线房 绿化率高 小型社区,31000  元/平(均价),总价396万/套
阿里巴巴如皋产业带,商业,在售,"['上海周边 ', ' 南通 ', ' 惠政路阿里巴巴如皋产业带']",低单价 低总价 环线房 现房,8000  元/平(均价),
中交·阳羡美庐,别墅,在售,"['上海周边 ', ' 上海周边 ', ' 张灵幕公路南侧、玉女潭公路西侧']",低总价 小户型 环线房 大型社区,22000  元/平(均价),总价125万/套
香缇雅苑,别墅,在售,"['上海周边 ', ' 太仓 ', ' 凤林路51号']",复式 环线房 现房 小型社区,20000  元/平(均价),总价262万/套
龙光西塘江南大境,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 宏福路宏盛路交汇口']",小户型 环线房 低密居所 小型社区,20000  元/平(均价),总价148万/套
万和金街,商业,在售,"['上海周边 ', ' 南通 ', ' 朝霞东路166号']",公交直达 环线房 现房 购物方便,23000  元/平(均价),
海上湾鹭居,别墅,在售,"['青浦 ', ' 朱家角 ', ' 淀山湖大道3699弄']",环线房 低密居所 绿化率高,430  万/套(总价),总价428万/套
南通碧桂园天悦,住宅,在售,"['上海周边 ', ' 南通 ', ' 江海路南通碧桂园天悦']",低单价 品牌房企 环线房 现房,10500  元/平(均价),
新西塘孔雀城,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 嘉善大道与环湖路交汇处']",低总价 小户型 环线房 低密居所,15000  元/平(均价),总价87万/套
中旭广场,商业,在售,"['闵行 ', ' 莘庄 ', ' 春申路3555号']",地铁沿线 公交直达 现房 娱乐丰富,41000  元/平(均价),
陆家嘴滴水涟岸,住宅,在售,"['浦东 ', ' 临港新城 ', ' 环湖北二路90号']",地铁沿线 公交直达 低密居所 车位充足,29000  元/平(均价),总价260万/套
台升国际广场,商业,在售,"['上海周边 ', ' 嘉兴 ', ' 南湖大道与长水路交汇处, 花园路与长水路交汇处西北侧']",公交直达 环线房 现房 娱乐丰富,24000  元/平(均价),
台升国际广场,写字楼,在售,"['上海周边 ', ' 嘉兴 ', ' 花园路与长水路交汇处西北侧']",公交直达 环线房 现房 娱乐丰富,12000  元/平(均价),
卓越蔚蓝海岸,住宅,在售,"['上海周边 ', ' 上海周边 ', ' 杭州湾大道与滨海六路交汇处西500米']",环线房 低密居所,13800  元/平(均价),总价125万/套
融创海越府,别墅,在售,"['上海周边 ', ' 嘉兴 ', ' 新兴二路与平成路交汇处']",品牌房企 公交直达 环线房 即将交房,30000  元/平(均价),总价460万/套
金浩园,住宅,在售,"['杨浦 ', ' 新江湾城 ', ' 殷行路1555弄']",地铁沿线 公交直达 现房 绿化率高,91000  元/平(均价),总价936万/套
东方禾苑,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 商务大道与爱民路交汇处']",品牌房企 复式 环线房,14500  元/平(均价),总价119万/套
云著深蓝,住宅,在售,"['松江 ', ' 松江新城 ', ' 松江区茸兴路与五昆路交叉口']",环线房 低密居所 绿化率高,43000  元/平(均价),总价378万/套
西虹桥·怀盛399广场,商业,在售,"['青浦 ', ' 盈浦 ', ' 淀山湖大道399号']",贴心物业 环线房 近主干道 现房,36000  元/平(均价),
上海富力环球中心,写字楼,在售,"['闵行 ', ' 华漕 ', ' 申滨南路上海富力环球中心']",环线房,75000  元/平(均价),
星瀚城,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 纬三路北侧，经一路西侧，兴善大道东侧']",低总价 品牌房企 小户型 环线房,17000  元/平(均价),总价107万/套
东原碧桂园,住宅,在售,"['青浦 ', ' 盈浦 ', ' 淀惠路658弄']",品牌房企 复式 环线房 近主干道,41500  元/平(均价),总价385万/套
金地玺悦,住宅,在售,"['松江 ', ' 泗泾 ', ' 泗通路66弄1-10号']",环线房 近主干道 低密居所 即将交房,41000  元/平(均价),总价450万/套
桂语云溪,住宅,在售,"['松江 ', ' 松江老城 ', ' 草长浜路188弄']",环线房 低密居所 绿化率高,43000  元/平(均价),总价378万/套
悦城华庭,住宅,在售,"['奉贤 ', ' 奉城 ', ' 兰博路2777号']",小户型 环线房 现房 低密居所,25500  元/平(均价),总价180万/套
中建锦绣熙岸,住宅,在售,"['浦东 ', ' 临港新城 ', ' 江山路与潮乐路交汇处']",低单价 低总价 环线房 现房,24000  元/平(均价),总价204万/套
恒大江湾华庭,住宅,在售,"['虹口 ', ' 江湾镇 ', ' 三门路1266弄']",品牌房企 环线房 小型社区 成熟商圈,89000  元/平(均价),总价715万/套
福晟天地,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 外环路与南湾路交汇处']",低单价 低总价 小户型 贴心物业,12000  元/平(均价),总价79万/套
大华珞斐墅,别墅,在售,"['浦东 ', ' 北蔡 ', ' 成山路1488弄']",环线房 低密居所 小型社区,120000  元/平(均价),总价2460万/套
中海戈雅园,住宅,在售,"['奉贤 ', ' 奉城 ', ' 浦兰路与城协路交叉口']",花园洋房 公交直达 环线房 低密居所,27500  元/平(均价),总价250万/套
华润置地赛拉维,住宅,在售,"['奉贤 ', ' 西渡 ', ' 肖南路68弄']",品牌房企 复式 环线房 低密居所,38500  元/平(均价),总价336万/套
九龙溪畔,住宅,在售,"['上海周边 ', ' 南通 ', ' 蒲盛路九龙溪畔']",低单价 环线房 小型社区 购物方便,6800  元/平(均价),总价91万/套
萃湖上郡,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 东方北路萃湖上郡']",低总价 公交直达 环线房 低密居所,13500  元/平(均价),总价120万/套
中骏天珑,住宅,在售,"['青浦 ', ' 徐泾 ', ' 方家塘路99号']",品牌房企 环线房 低密居所 即将交房,58000  元/平(均价),总价520万/套
凤凰新城,住宅,在售,"['上海周边 ', ' 南通 ', ' 墩头路凤凰新城']",低单价 低总价 环线房 现房,5500  元/平(均价),总价63万/套
花语江南,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 城南路与中环南路交叉口']",品牌房企 公交直达 环线房 低密居所,24000  元/平(均价),总价345万/套
招商新城雍景湾,住宅,在售,"['上海周边 ', ' 南通 ', ' 朝霞东路招商新城雍景湾']",低单价 低总价 环线房 低密居所,11500  元/平(均价),总价115万/套
佳源都市,住宅,在售,"['上海周边 ', ' 上海周边 ', ' 滨河西路258号']",低单价 低总价 环线房 绿化率高,9500  元/平(均价),总价93万/套
上影广场,商业,未开盘,"['嘉定 ', ' 嘉定新城 ', ' 洪德路815弄']",环线房 现房,40000  元/平(均价),
上坤上街,商业,在售,"['宝山 ', ' 罗店 ', ' 塘西街299弄']",环线房 近主干道 现房 车位充足,45000  元/平(均价),
象屿上海年华,商业,在售,"['松江 ', ' 莘闵别墅 ', ' 明华路1077弄']",环线房 现房 购物方便 美食云集,330  万/套(总价),
柳岸春风景苑,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 平安路与振兴东路交汇处']",低单价 低总价 小户型 环线房,9000  元/平(均价),总价57.8万/套
锦城豪庭,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 姚庄大道与学仕路交汇处']",低总价 小户型 环线房 低密居所,16500  元/平(均价),总价120万/套
恒顺·澜山悦,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 兴善大道与白水塘路交叉口']",小户型 公交直达 低密居所 小型社区,17500  元/平(均价),总价135万/套
小城春秋,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 福泉山路58号']",环线房 现房 低密居所 购物方便,16000  元/平(均价),总价208万/套
光语著,住宅,在售,"['奉贤 ', ' 南桥 ', ' 光宾路光语著']",小户型 环线房 低密居所 绿化率高,32000  元/平(均价),总价208万/套
虹桥玫瑰公馆,住宅,在售,"['青浦 ', ' 盈浦 ', ' 淀湖路699弄']",环线房 绿化率高 小型社区,43000  元/平(均价),总价404万/套
宝地佘山1号,住宅,在售,"['松江 ', ' 佘山 ', ' 佘月路18弄']",小户型 地铁沿线 环线房 现房,42000  元/平(均价),总价336万/套
万和四季,住宅,在售,"['上海周边 ', ' 太仓 ', ' 光华路与和平路交汇处']",低单价 环线房 现房 低密居所,13000  元/平(均价),总价133万/套
邑滨江,住宅,在售,"['浦东 ', ' 梅园 ', ' 福山路昌邑路']",环线房 现房 绿化率高,121000  元/平(均价),总价1560万/套
日月光伯爵湾,别墅,在售,"['嘉定 ', ' 安亭 ', ' 博园路8200弄']",环线房 小型社区,38000  元/平(均价),总价650万/套
公元2040 叠加,别墅,在售,"['浦东 ', ' 祝桥 ', ' 千汇路198弄']",环线房 现房 大型社区 银行,600  万/套(总价),总价566万/套
光明D9空间,商业,在售,"['嘉定 ', ' 嘉定新城 ', ' 天祝路377弄']",低单价 低总价 环线房 近主干道,23000  元/平(均价),总价300万/套
宏图国际花苑,住宅,在售,"['上海周边 ', ' 昆山 ', ' 花安路688号']",环线房,24000  元/平(均价),总价219万/套
鹿鸣九里,写字楼,在售,"['上海周边 ', ' 昆山 ', ' 万园路99号']",公交直达 环线房 现房,11000  元/平(均价),
海上风华,别墅,在售,"['浦东 ', ' 临港新城 ', ' 铃兰路688弄']",低总价 环线房,38000  元/平(均价),总价345万/套
宏兆锦庭,住宅,在售,"['浦东 ', ' 临港新城 ', ' 水芸路303弄']",小户型 环线房 低密居所 绿化率高,38000  元/平(均价),总价151万/套
中南泓悦府,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 外环路与建港路交界处']",低单价 低总价 小户型 环线房,12500  元/平(均价),总价45万/套
金海湾·龙门府,住宅,在售,"['上海周边 ', ' 南通 ', ' 学区路与金海路交汇处']",低单价 低总价 环线房 现房,8500  元/平(均价),总价75万/套
龙湖春江天玺,住宅,在售,"['奉贤 ', ' 奉贤金汇 ', ' 万顺路龙湖春江天玺']",品牌房企 小户型 环线房 绿化率高,35300  元/平(均价),总价265万/套
保利玲玥公馆,住宅,在售,"['奉贤 ', ' 海湾 ', ' 江山路保利玲玥公馆']",品牌房企 环线房 低密居所 绿化率高,19500  元/平(均价),总价160万/套
新城虹口金茂府,住宅,在售,"['虹口 ', ' 凉城 ', ' 广灵四路855弄']",品牌房企 环线房 绿化率高 小型社区,102000  元/平(均价),总价1500万/套
贝尚湾,住宅,下期待开,"['松江 ', ' 九亭 ', ' 沪亭北路488号']",环线房 现房 低密居所,43000  元/平(均价),
原筑江南,别墅,在售,"['奉贤 ', ' 青村 ', ' 青村镇南路328号']",环线房 车位充足 小型社区,42500  元/平(均价),总价900万/套
古北尚郡,住宅,在售,"['闵行 ', ' 金虹桥 ', ' 虹中路366号']",小户型 贴心物业 环线房 现房,71000  元/平(均价),总价484万/套
云谷周庄,别墅,在售,"['上海周边 ', ' 昆山 ', ' 大桥路1688号']",低单价 低总价 环线房 绿化率高,17500  元/平(均价),总价318万/套
芝溪阁,住宅,在售,"['上海周边 ', ' 常熟市 ', ' 集贤路芝溪阁']",环线房 低密居所 小型社区 购物方便,13800  元/平(均价),总价123万/套
花桥梦世界,商业类,在售,"['上海周边 ', ' 昆山 ', ' 金捷路68号']",低总价 公园 景区 医疗配套,18500  元/平(均价),
亲爱的洋房,住宅,在售,"['上海周边 ', ' 嘉兴 ', ' 城西路南侧，兴平四路以西']",低单价 低总价 小户型 环线房,12000  元/平(均价),总价90万/套
青浦万达茂,写字楼,在售,"['青浦 ', ' 盈浦 ', ' 淀山湖大道851号']",低总价 品牌房企 公交直达 环线房,21000  元/平(均价),
