title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
东花市北里中区 2室2厅 845万,2室2厅 , 中楼层(共6层) ,东花市北里中区 - 东花市, 89.63平米 , 南 北 , 1994年建 ,43人关注,5个月以前发布,近地铁VR看装修房本满五年随时看房,单价94277元/平米,845万
京原路5号院 南北向 低楼层 南向带小院,3室2厅 , 底层(共5层) ,京原路5号院 - 八角, 73.11平米 , 南 北 , 1979年建 ,17人关注,5个月以前发布,近地铁VR房源房本满五年随时看房,单价54713元/平米,400万
业主诚心出售，满五年南北通透三居，看房有钥匙,3室1厅 , 高楼层(共6层) ,宇丰苑 - 观音寺, 123.68平米 , 南 北 , 2003年建 ,14人关注,5个月以前发布,VR房源房本满五年随时看房,单价29755元/平米,368万
西成忆树南北大四居 双卫生间 落地飘窗采光好,4室1厅 , 中楼层(共18层) ,西成忆树 - 杨庄, 165.23平米 , 东 南 北 , 2005年建 ,36人关注,4个月以前发布,VR房源房本满五年随时看房,单价49931元/平米,825万
万科紫苑 南北通透 总高九层 一梯两户 小三居,3室2厅 , 中楼层(共9层) ,万科紫苑 - 青塔, 91.13平米 , 南 北 , 2010年建 ,324人关注,4个月以前发布,近地铁VR房源房本满两年随时看房,单价68035元/平米,620万
崇文门 满五年不唯一公房 朝南两居 地铁2号线,2室1厅 , 低楼层(共13层) ,崇文门西大街 - 前门, 52.37平米 , 南 , 1979年建 ,265人关注,4个月以前发布,近地铁VR房源房本满五年随时看房,单价87837元/平米,460万
南北通透格局，三居室，低楼层，上下方便，配套完善,3室2厅 , 中楼层(共7层) ,金鑫苑 - 窦店, 130.1平米 , 南 北 , 2004年建 ,50人关注,4个月以前发布,VR房源房本满五年随时看房,单价15527元/平米,202万
六里桥东 威尔夏大道 精装修全南两居室,2室2厅 , 中楼层(共21层) ,威尔夏大道 - 太平桥, 111.35平米 , 南 , 2006年建 ,22人关注,4个月以前发布,近地铁VR看装修房本满两年随时看房,单价78043元/平米,869万
南北通透全明格局四居室，北向观景视野开阔,4室1厅 , 28层 ,日月天地 - 方庄, 237.93平米 , 南 北 , 2004年建 ,44人关注,4个月以前发布,近地铁VR房源房本满五年随时看房,单价41189元/平米,980万
新华联南区南北通透的三居业主诚心出售,3室2厅 , 中楼层(共7层) ,新华联家园南区 - 果园, 125.35平米 , 南 北 , 2002年建 ,129人关注,4个月以前发布,近地铁VR房源房本满五年随时看房,单价40527元/平米,508万
正规三居 双卧朝南 客厅朝南带落地窗阳台 满五唯一,3室1厅 , 高楼层(共6层) ,龙鼎园 - 九棵树(家乐福), 111.35平米 , 南 北 , 2002年建 ,19人关注,4个月以前发布,VR看装修房本满五年随时看房,单价37270元/平米,415万
天恒乐活城精装三卧向阳三居室拎包入住诚售,3室1厅 , 低楼层(共18层) ,天恒乐活城 - 阎村, 88.26平米 , 南 , 2010年建 ,197人关注,4个月以前发布,近地铁VR看装修房本满两年随时看房,单价26626元/平米,235万
【首套首付215万】【套内面积86.49】,2室1厅 , 低楼层(共11层) ,益辰欣园 - 科技园区, 99.02平米 , 东 西 , 2002年建 ,57人关注,4个月以前发布,VR看装修房本满五年随时看房,单价48981元/平米,485万
金地精装三居室 前后采光无遮挡 业主精装自住,3室1厅 , 中楼层(共7层) ,金地朗悦悦园 - 长阳, 87.2平米 , 南 北 , 2014年建 ,72人关注,4个月以前发布,VR房源房本满两年随时看房,单价42317元/平米,369万
沁园春景 南北通透三居室 满五唯一 看房方便 靠谱签约,3室2厅 , 高楼层(共6层) ,沁园春景 - 窦店, 118.07平米 , 南 北 , 2003年建 ,34人关注,4个月以前发布,VR看装修房本满五年随时看房,单价15076元/平米,178万
望京 花家地南北低楼层 两居室 满五年,2室1厅 , 低楼层(共6层) ,花家地西里三区 - 望京, 57.28平米 , 南 北 , 1993年建 ,23人关注,4个月以前发布,VR房源房本满五年随时看房,单价74896元/平米,429万
东南两居 仅契税 地铁直线距离 600米 钥匙房,2室1厅 , 中楼层(共7层) ,龙泽苑西区 - 回龙观, 98.07平米 , 东南 , 2000年建 ,246人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价44764元/平米,439万
东二环富力城 南北通透两居室 税费少，总价低,2室1厅 , 低楼层(共18层) ,富力城A区 - 双井, 103.07平米 , 南 北 , 2004年建 ,177人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价82469元/平米,850万
南北通透 正规大三居 有电梯 大产权 靠谱签约,3室2厅 , 中楼层(共11层) ,宁馨苑 - 东关, 162.6平米 , 南 北 , 2003年建 ,67人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价26446元/平米,430万
2012年地暖商品房 满五年 南北通透 中间楼层,3室2厅 , 中楼层(共11层) ,顺驰领海 - 黄村北, 128.74平米 , 南 北 , 2012年建 ,64人关注,4个月以前发布,VR看装修房本满五年随时看房,单价49325元/平米,635万
地铁旁 南北通透 满五唯一 总价低 楼龄新,2室2厅 , 底层(共22层) ,双合家园 - 垡头, 89.48平米 , 南 北 , 2013年建 ,291人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价39115元/平米,350万
西直门 小西天 今典花园 朝南精装两居室 大客厅,2室2厅 , 低楼层(共25层) ,今典花园 - 小西天, 82.8平米 , 南 , 2002年建 ,203人关注,4个月以前发布,VR看装修房本满五年随时看房,单价77295元/平米,640万
珠江小三居，满五唯一，户型方正，随时看房业主诚售,3室1厅 , 低楼层(共14层) ,珠江逸景 - 马驹桥, 99.26平米 , 东 北 , 2009年建 ,63人关注,4个月以前发布,VR看装修房本满两年随时看房,单价27000元/平米,268万
房山长阳 南北一层 带院 两居室 业主诚心出售！,2室1厅 , 底层(共21层) ,首开熙悦山澜庭 - 长阳, 74.62平米 , 南 北 , 2014年建 ,265人关注,4个月以前发布,近地铁VR房源房本满两年随时看房,单价38730元/平米,289万
13年精装商品房 西南朝向 采光好,2室2厅 , 中楼层(共22层) ,京禧阁 - 广渠门, 119.14平米 , 西南 , 2013年建 ,50人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价80578元/平米,960万
精装 满五年南北通透 主卧带阳台三居 看房方便,3室1厅 , 中楼层(共15层) ,金隅万科城二期 - 鼓楼大街, 89.93平米 , 南 北 , 2011年建 ,37人关注,4个月以前发布,VR看装修房本满五年随时看房,单价46703元/平米,420万
中苑电梯三居 高楼层 东南朝向 三面采光,3室1厅 , 高楼层(共21层) ,天通苑中苑 - 天通苑, 138.46平米 , 东南 , 2008年建 ,67人关注,4个月以前发布,VR看装修房本满两年随时看房,单价41168元/平米,570万
梧桐苑南北通透三居个性装修房主承售,3室1厅 , 低楼层(共28层) ,梧桐苑清露园 - 门头沟其它, 119.47平米 , 南 北 , 2013年建 ,36人关注,4个月以前发布,VR看装修房本满两年随时看房,单价41768元/平米,499万
此房为南北通透三居室，满五唯一，独立院落,3室1厅 , 顶层(共6层) ,京科苑 - 东关, 120.3平米 , 南 北 , 1998年建 ,33人关注,4个月以前发布,VR看装修房本满五年随时看房,单价31422元/平米,378万
望兴居板楼，南北通透两居室，中间层，采光好。,2室2厅 , 中楼层(共7层) ,望兴居 - 望京, 114.64平米 , 南 北 , 2000年建 ,46人关注,4个月以前发布,VR看装修房本满五年随时看房,单价59317元/平米,680万
南北通透 采光充足 人车分流 封闭式管理,3室2厅 , 高楼层(共26层) ,明发雅苑 - 天宫院, 119.03平米 , 南 北 , 2015年建 ,51人关注,4个月以前发布,近地铁VR看装修房本满两年随时看房,单价37806元/平米,450万
那尔水晶城 小区中间位置 电梯直接通往车库 一层带院,2室2厅 , 底层(共5层) ,那尔水晶城 - 枣园, 143.47平米 , 南 北 , 2005年建 ,38人关注,4个月以前发布,近地铁VR房源房本满五年随时看房,单价48443元/平米,695万
此房房本满五年了，也是业主名下唯一住房，随时可看,2室1厅 , 中楼层(共6层) ,滨河东里 - 枣园, 61.99平米 , 南 北 , 1984年建 ,146人关注,4个月以前发布,VR看装修房本满五年随时看房,单价33877元/平米,210万
经适房， 正规三居室，南北通透，满五年唯一,3室1厅 , 中楼层(共6层) ,龙锦苑四区 - 回龙观, 114.88平米 , 南 北 , 2003年建 ,37人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价40478元/平米,465万
朝青，青年路地铁，南北通透两居，满五年，精装空房！,2室1厅 , 低楼层(共11层) ,珠江罗马嘉园东区 - 朝青, 87.91平米 , 南 北 , 2008年建 ,163人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价71665元/平米,630万
新龙城 东西通透，带露台 视野宽阔，采光充足,2室1厅 , 中楼层(共15层) ,新龙城 - 回龙观, 78.95平米 , 东 西 , 2007年建 ,259人关注,4个月以前发布,近地铁VR房源房本满五年随时看房,单价52565元/平米,415万
绮霞苑南北通透三居室 有电梯 位置好 满五唯一,3室1厅 , 低楼层(共12层) ,绮霞苑 - 滨河西区, 104.62平米 , 南 北 , 2003年建 ,45人关注,4个月以前发布,VR看装修房本满五年随时看房,单价33933元/平米,355万
西城区 满五年公房 带电梯 三居室大客厅 坐等签约,3室1厅 , 中楼层(共16层) ,太平里 - 马连道, 114.97平米 , 东 西 北 , 1997年建 ,48人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价70454元/平米,810万
韩村河西小区 南北向 两居室 二层 满五唯一,2室1厅 , 低楼层(共6层) ,韩村河西小区 - 韩村河, 82.56平米 , 南 北 , 2002年建 ,113人关注,4个月以前发布,VR看装修房本满五年随时看房,单价16716元/平米,138万
樱花园三居室满五年唯一 随时看房,3室2厅 , 顶层(共6层) ,樱花园一区 - 李桥, 139.76平米 , 南 北 , 1996年建 ,96人关注,4个月以前发布,VR房源房本满五年随时看房,单价23612元/平米,330万
合生住宅大三居，南北通透，次新房，高楼层边户！,3室1厅 , 高楼层(共18层) ,合生世界花园 - 马驹桥, 155.57平米 , 南 北 , 2013年建 ,25人关注,4个月以前发布,VR房源房本满两年随时看房,单价28926元/平米,450万
链家聚焦 满五年唯一，明厨明卫，西南北通透，双阳台,3室1厅 , 中楼层(共26层) ,远洋山水 - 鲁谷, 145.86平米 , 南 西 北 , 2006年建 ,103人关注,4个月以前发布,VR看装修房本满两年随时看房,单价56219元/平米,820万
公房满五年不唯一 税费少总价低 诚心出售 装修不错,2室1厅 , 底层(共6层) ,地质勘查大院 - 立水桥, 56.1平米 , 南 北 , 1983年建 ,141人关注,4个月以前发布,近地铁VR房源房本满五年随时看房,单价51694元/平米,290万
拱辰街道 南北通透中间楼层，,3室1厅 , 中楼层(共6层) ,拱辰南大街 - 良乡, 97.44平米 , 南 北 , 2000年建 ,9人关注,4个月以前发布,VR看装修房本满五年随时看房,单价27197元/平米,265万
满五年唯一，正规两居，两个卫生间，随时签约,2室2厅 , 中楼层(共7层) ,华英园 - 顺义其它, 100.58平米 , 南 北 , 2002年建 ,40人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价30623元/平米,308万
电梯板楼，中楼层，商满五唯一，采光好,3室1厅 , 低楼层(共13层) ,天通西苑一区 - 天通苑, 160.8平米 , 南 北 , 2001年建 ,24人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价35137元/平米,565万
北关 三居室 南北通透 明厨明卫 交通便利,3室1厅 , 底层(共6层) ,富河园 - 北关, 84.44平米 , 南 北 , 1996年建 ,27人关注,4个月以前发布,VR房源房本满五年随时看房,单价38489元/平米,325万
带电梯 采光好 户型方正 视野开阔,3室2厅 , 低楼层(共12层) ,北京苏活四区 - 顺义其它, 94.94平米 , 南 北 , 2011年建 ,14人关注,4个月以前发布,VR看装修房本满五年随时看房,单价32126元/平米,305万
满两年商品房，南北通透，一梯两户，两个卫生间,2室1厅 , 低楼层(共11层) ,沿海赛洛城五期 - 百子湾, 97.99平米 , 南 北 , 2008年建 ,103人关注,4个月以前发布,VR看装修房本满两年随时看房,单价54088元/平米,530万
智汇雅苑 南北两居室 满二年 业主诚心出售,2室1厅 , 低楼层(共16层) ,智汇雅苑 - 良乡, 90.52平米 , 南 北 , 2015年建 ,45人关注,4个月以前发布,近地铁VR看装修房本满两年随时看房,单价34578元/平米,313万
德茂小区 全明格局 低楼层 3居室,3室1厅 , 底层(共6层) ,德茂小区 - 瀛海, 82.69平米 , 南 西 北 , 1996年建 ,85人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价34829元/平米,288万
满五年 1998年建房 东南户 交通便利,2室1厅 , 顶层(共6层) ,双峪路小区 - 滨河西区, 70.72平米 , 东 南 , 1998年建 ,36人关注,4个月以前发布,VR看装修房本满五年随时看房,单价30119元/平米,213万
97年精装大两居 视野开阔 看房有钥匙 业主诚售,2室2厅 , 顶层(共6层) ,金福苑 - 苹果园, 90.16平米 , 东 西 , 1997年建 ,61人关注,4个月以前发布,近地铁VR看装修房本满五年随时看房,单价37711元/平米,340万
东西通透 一梯两户 板楼带电梯,1室1厅 , 顶层(共6层) ,沿海赛洛城一期 - 百子湾, 68.14平米 , 东 西 , 2007年建 ,81人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价57969元/平米,395万
电梯三居，精装修，明厨明卫。无户口，不临街。,3室2厅 , 中楼层(共8层) ,金色漫香林五期 - 亦庄, 129.15平米 , 南 北 , 2012年建 ,55人关注,3个月以前发布,VR房源房本满五年随时看房,单价48781元/平米,630万
二里庄小区 3室1厅 840万,3室1厅 , 低楼层(共18层) ,二里庄小区 - 二里庄, 87.26平米 , 东南 , 1990年建 ,28人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价96265元/平米,840万
东恒时代一期满五年方正两居，北京唯一住房,2室1厅 , 低楼层(共30层) ,东恒时代一期 - 四惠, 98.03平米 , 东 南 北 , 2003年建 ,49人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价63042元/平米,618万
住欣方正三居室 首付152万 交通便利 总价合适,3室1厅 , 高楼层(共28层) ,住欣家园 - 常营, 88.6平米 , 西北 , 2010年建 ,255人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价33861元/平米,300万
通州万达商圈，南北通透，中间楼层，有地下室10平米,3室2厅 , 中楼层(共6层) ,新华联锦园 - 通州北苑, 139.2平米 , 南 北 , 2002年建 ,19人关注,3个月以前发布,近地铁VR看装修房本满两年随时看房,单价45259元/平米,630万
四居两卫 次新房 好位置 高楼层,4室1厅 , 高楼层(共24层) ,保利首开熙悦春天 - 天宫院, 96.04平米 , 南 北 , 2014年建 ,49人关注,3个月以前发布,近地铁VR看装修房本满两年随时看房,单价42691元/平米,410万
花园洋房 南北三居室 满二年 看房随时,3室1厅 , 中楼层(共9层) ,格林云墅 - 大兴其它, 89.42平米 , 南 北 , 2016年建 ,39人关注,3个月以前发布,VR看装修房本满两年随时看房,单价32096元/平米,287万
两层空中别墅，适合两代人居住，楼间距宽，带电梯。,5室2厅 , 顶层(共4层) ,东方太阳城 - 顺义其它, 230.75平米 , 南 北 , 2003年建 ,56人关注,3个月以前发布,VR房源房本满五年随时看房,单价28820元/平米,665万
正规3居室，板楼社区公摊小，适合一家人居住。,3室2厅 , 中楼层(共6层) ,中泽家园 - 九棵树(家乐福), 126.43平米 , 南 北 , 2002年建 ,48人关注,3个月以前发布,VR看装修房本满两年随时看房,单价30452元/平米,385万
白云桥南 南北通透 精装修 小区管理好,1室1厅 , 中楼层(共6层) ,天宁寺前街北里 - 天宁寺, 42.57平米 , 南 北 , 1991年建 ,73人关注,3个月以前发布,近地铁VR房源房本满两年随时看房,单价100776元/平米,429万
全南向无遮挡 产权清晰，诚心出售,1室1厅 , 高楼层(共10层) ,荣丰2008 - 广安门, 50.98平米 , 东南 , 2005年建 ,46人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价118674元/平米,605万
高井小区 房子是满年唯一商品房精装修，采光好。,2室1厅 , 顶层(共5层) ,高井 - 石景山其它, 58.56平米 , 南 北 , 1981年建 ,134人关注,3个月以前发布,VR房源房本满五年随时看房,单价33983元/平米,199万
欧式精装修，房屋一直空置，保养好， 南北通透大三居,3室2厅 , 低楼层(共26层) ,龙湖时代天街 - 天宫院, 143.28平米 , 南 北 , 2014年建 ,41人关注,3个月以前发布,近地铁VR看装修房本满两年随时看房,单价43621元/平米,625万
金地格林小镇 南北通透三居室 满五年 看房方便,3室2厅 , 中楼层(共5层) ,金地格林小镇 - 亦庄, 159.36平米 , 南 北 , 2004年建 ,47人关注,3个月以前发布,VR房源房本满五年随时看房,单价49574元/平米,790万
Hot:玉海园大两居 带电梯 西南向 满5年 诚心出售,2室1厅 , 顶层(共11层) ,玉海园二里 - 玉泉路, 78.9平米 , 西南 , 1999年建 ,34人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价69709元/平米,550万
永乐西区税少，1995年中间层南向两居，有客厅！,2室1厅 , 中楼层(共6层) ,永乐西区 - 鲁谷, 75.75平米 , 南 , 1995年建 ,150人关注,3个月以前发布,近地铁VR看装修房本满两年随时看房,单价46865元/平米,355万
金地仰山东区洋房四居室，双卧客厅朝南，采光视野好,4室2厅 , 低楼层(共7层) ,金地仰山东区 - 高米店南, 135.27平米 , 南 北 , 2012年建 ,87人关注,3个月以前发布,VR房源房本满五年随时看房,单价51675元/平米,699万
前后不临街，前后对花园，南北通透，中间楼层,2室2厅 , 中楼层(共6层) ,东花市北里中区 - 东花市, 106.51平米 , 南 北 , 1994年建 ,14人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价93701元/平米,998万
别墅区公寓 户型方正 采光视野无遮挡,3室2厅 , 中楼层(共5层) ,八仙别墅仙霞东里 - 北七家, 143.93平米 , 南 北 ,,66人关注,3个月以前发布,VR看装修房本满五年随时看房,单价28834元/平米,415万
金地朗悦，南向两居，户型私密，明厨明卫，中高楼层,2室1厅 , 中楼层(共12层) ,金地朗悦朗园 - 长阳, 78.89平米 , 南 , 2013年建 ,65人关注,3个月以前发布,VR看装修房本满两年随时看房,单价41704元/平米,329万
满五唯一南北通透高楼层采光好 精装修格局方正 诚售,3室1厅 , 中楼层(共15层) ,金隅花石匠 - 临河里, 93.5平米 , 南 北 , 2012年建 ,41人关注,3个月以前发布,VR看装修房本满五年随时看房,单价55615元/平米,520万
低楼层大两居卧室方正，满五唯一拎包入住！,2室2厅 , 底层(共6层) ,东兴一区 - 顺义城, 81.31平米 , 东南 , 1996年建 ,52人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价37511元/平米,305万
房本满五年家庭唯一，精装两居，位置好，采光好,2室2厅 , 低楼层(共6层) ,清源西里 - 枣园, 78.94平米 , 东 西 , 1997年建 ,58人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价36737元/平米,290万
满五年，一梯三户，双地铁，蒲黄榆站,1室1厅 , 高楼层(共6层) ,刘家窑东里 - 蒲黄榆, 42.19平米 , 南 , 1986年建 ,65人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价59019元/平米,249万
南北通透，精装修，中高楼层，采光好，视野好,3室2厅 , 高楼层(共16层) ,首开国风美仑 - 通州其它, 89.05平米 , 南 北 , 2014年建 ,55人关注,3个月以前发布,VR房源房本满五年随时看房,单价35037元/平米,312万
山水汇豪苑A区 一层带花园 南北通透 两居室,2室1厅 , 底层(共5层) ,山水汇豪苑A区 - 窦店, 74.29平米 , 南 北 , 2003年建 ,95人关注,3个月以前发布,VR房源房本满五年随时看房,单价23557元/平米,175万
行宫园 南北通透 满五唯一 商品房,2室1厅 , 中楼层(共6层) ,行宫园二里 - 良乡, 71.07平米 , 南 北 , 1997年建 ,65人关注,3个月以前发布,VR看装修房本满五年随时看房,单价29549元/平米,210万
板楼三居室，双卫生间，南北通透，近地铁，满五唯一,3室1厅 , 高楼层(共6层) ,碧波园 - 长阳, 129.77平米 , 南 北 , 2002年建 ,106人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价25122元/平米,326万
别墅品质+方正3室2卫+南北双通+满5年一套房+诚意出售,3室2厅 , 高楼层(共8层) ,珠江国际城八区 - 潞苑, 143.63平米 , 南 北 , 2004年建 ,97人关注,3个月以前发布,VR房源房本满五年随时看房,单价42471元/平米,610万
玉海园三里 中间层两居 交通便利,2室1厅 , 中楼层(共6层) ,玉海园三里 - 玉泉路, 74.7平米 , 东 西 , 2001年建 ,103人关注,3个月以前发布,VR看装修房本满五年随时看房,单价68140元/平米,509万
业主诚意出售 满五唯一 看房随时,2室1厅 , 低楼层(共11层) ,腾龙家园三区 - 阎村, 100.65平米 , 南 北 , 2009年建 ,153人关注,3个月以前发布,VR看装修房本满五年随时看房,单价18381元/平米,185万
翠屏南里 板楼2层 南北通透3居 有钥匙随时看房,3室1厅 , 低楼层(共6层) ,翠屏南里 - 九棵树(家乐福), 96.91平米 , 东 南 北 , 1997年建 ,49人关注,3个月以前发布,VR看装修房本满五年随时看房,单价37148元/平米,360万
满五年唯一 自住精装修 随时看房诚心出售,3室1厅 , 低楼层(共9层) ,芭蕾雨悦都南区 - 长阳, 89.33平米 , 南 北 , 2012年建 ,43人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价42316元/平米,378万
金三观景层让您尽享花园品质生活 南北通透三居室,3室2厅 , 9层 ,山水文园一期 - 华威桥, 129.79平米 , 南 北 , 2002年建 ,123人关注,3个月以前发布,VR房源房本满五年随时看房,单价79976元/平米,1038万
商品房，电梯板楼，南边通透，环境不错,2室2厅 , 中楼层(共10层) ,紫金新干线二期 - 霍营, 93.48平米 , 南 北 , 2013年建 ,34人关注,3个月以前发布,VR看装修房本满两年随时看房,单价49102元/平米,459万
明源南里南北朝向4居室明厨明卫,4室1厅 , 顶层(共6层) ,明源南里 - 良乡, 106.32平米 , 南 北 , 1992年建 ,50人关注,3个月以前发布,VR看装修房本满五年随时看房,单价20505元/平米,218万
店长推荐一层带小院，南北通透，中间位置，变现诚售,3室1厅 , 底层(共6层) ,森林大第 - 西三旗, 107.47平米 , 南 北 , 2002年建 ,27人关注,3个月以前发布,VR房源房本满五年随时看房,单价46990元/平米,505万
精装南北通透4居室 全明格局 天宫院地铁,4室2厅 , 高楼层(共25层) ,保利首开熙悦春天 - 天宫院, 96.79平米 , 南 北 , 2014年建 ,53人关注,3个月以前发布,近地铁VR房源房本满两年随时看房,单价42154元/平米,408万
满五唯一 中楼层南北通透 双卫设计两居,2室1厅 , 中楼层(共20层) ,百子湾家园三区 - 百子湾, 112.38平米 , 东南 北 , 2006年建 ,22人关注,3个月以前发布,VR看装修房本满五年随时看房,单价48942元/平米,550万
原始格局四居室 有独立餐厅 双卫生间不临路 不临街,4室2厅 , 低楼层(共12层) ,加州水郡三期 - 长阳, 140.34平米 , 东南 北 , 2010年建 ,133人关注,3个月以前发布,VR看装修房本满五年随时看房,单价29144元/平米,409万
南北通透紧凑三居室户型，格局合理无浪费采光充足,3室1厅 , 高楼层(共15层) ,草桥欣园四区 - 草桥, 93.83平米 , 南 北 , 2003年建 ,157人关注,3个月以前发布,近地铁VR房源房本满两年随时看房,单价61814元/平米,580万
天通苑东三区，4室2厅，515万，商品房，带露台！,4室2厅 , 高楼层(共7层) ,天通苑东三区 - 天通苑, 201.25平米 , 南 北 , 2002年建 ,129人关注,3个月以前发布,VR房源房本满五年随时看房,单价25591元/平米,515万
满五唯一，精装自住，主卧室朝南，采光视野好,3室1厅 , 低楼层(共22层) ,西翠芳庭 - 青塔, 124.1平米 , 东南 北 , 2003年建 ,63人关注,3个月以前发布,VR房源房本满五年随时看房,单价43514元/平米,540万
万达广场附近公房社区，小区后排不临街大两居,2室2厅 , 底层(共6层) ,旅游新村 - 万达, 94.78平米 , 东 南 北 , 1997年建 ,44人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价34818元/平米,330万
全南向精装小两居 视野开阔 采光好,2室1厅 , 顶层(共5层) ,管庄西里 - 管庄, 51.78平米 , 南 , 1984年建 ,18人关注,3个月以前发布,VR房源房本满五年随时看房,单价51372元/平米,266万
SOHO现代城南区 南向3室1厅 189.12平 满五年,3室1厅 , 中楼层(共28层) ,SOHO现代城 - CBD, 189.12平米 , 南 , 2000年建 ,14人关注,3个月以前发布,VR房源房本满五年随时看房,单价55521元/平米,1050万
满五唯一南北通透业主诚心出售，看房有钥匙随时看房,3室2厅 , 中楼层(共7层) ,北亚花园 - 北七家, 147.19平米 , 南 北 , 2003年建 ,129人关注,3个月以前发布,VR看装修房本满五年随时看房,单价23100元/平米,340万
此房满五唯一，南北通透 采光好,3室2厅 , 中楼层(共6层) ,太平家园 - 天通苑, 119.5平米 , 南 北 , 1998年建 ,26人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价37490元/平米,448万
星城站南侧，燕化星城建德四里小复式，满五年带储藏间,2室2厅 , 顶层(共6层) ,燕化星城建德四里 - 阎村, 108.86平米 , 南 北 , 2001年建 ,59人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价19291元/平米,210万
南北双通透，满五年唯一的商品房，中间楼层,2室1厅 , 中楼层(共6层) ,名流花园 - 北七家, 90.59平米 , 南 北 , 1997年建 ,111人关注,3个月以前发布,VR房源房本满五年随时看房,单价32896元/平米,298万
保利3+1小四居，使用面积大，中低楼层，绿化好。,4室1厅 , 低楼层(共29层) ,保利春天里 - 天宫院, 96.13平米 , 南 北 , 2014年建 ,123人关注,3个月以前发布,近地铁VR看装修房本满两年随时看房,单价42547元/平米,409万
山水汇豪苑B区电梯两居，南北朝向，中间楼层,2室1厅 , 中楼层(共15层) ,山水汇豪苑B区 - 窦店, 85.76平米 , 南 北 , 2011年建 ,41人关注,3个月以前发布,VR房源房本满两年随时看房,单价21339元/平米,183万
此房满五年唯一，双卧朝南，户型方正,3室1厅 , 顶层(共6层) ,马坡花园一区 - 马坡, 100.2平米 , 南 北 , 1998年建 ,29人关注,3个月以前发布,VR看装修房本满五年随时看房,单价30739元/平米,308万
石榴庄 彩虹城二区 三室两卫 视野好,3室2厅 , 中楼层(共10层) ,彩虹城二区 - 赵公口, 115.91平米 , 南 北 , 2004年建 ,38人关注,3个月以前发布,近地铁VR看装修房本满两年随时看房,单价59098元/平米,685万
满五年唯一商品房 田字格户型 南北通透,3室1厅 , 中楼层(共6层) ,芳园里 - 酒仙桥, 79.16平米 , 南 北 , 1982年建 ,136人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价56216元/平米,445万
精装 从未入住 中高楼层采光好 有钥匙 换房诚意出售,2室1厅 , 中楼层(共13层) ,绿地新都会 - 长阳, 87.67平米 , 南 北 , 2012年建 ,26人关注,3个月以前发布,VR看装修房本满两年随时看房,单价33649元/平米,295万
满五年唯一近地铁南北通透全明格局三居室随时看,3室1厅 , 顶层(共6层) ,芳园里 - 酒仙桥, 67.16平米 , 南 北 , 1992年建 ,119人关注,3个月以前发布,近地铁VR看装修房本满五年随时看房,单价56582元/平米,380万
玉泉路 低楼层 精装婚房 南北通透两居室 满五唯一,2室1厅 , 低楼层(共6层) ,地震局宿舍 - 玉泉路, 63.12平米 , 南 北 , 1994年建 ,223人关注,3个月以前发布,VR看装修房本满五年随时看房,单价52282元/平米,330万
金地优质南北通透三居室，满五年唯一，有钥匙。,3室2厅 , 低楼层(共33层) ,金地国际花园 - CBD, 198.03平米 , 西南 东北 , 2004年建 ,45人关注,3个月以前发布,近地铁VR房源房本满五年随时看房,单价85796元/平米,1699万
满五唯一 中间楼层 精装修 不临街,3室2厅 , 中楼层(共6层) ,贵园南里丙区 - 亦庄, 103.78平米 , 南 北 , 2001年建 ,118人关注,2个月以前发布,VR房源房本满五年随时看房,单价38447元/平米,399万
南北三居，总价低，户型好，业主诚意出售,3室2厅 , 低楼层(共18层) ,华纺易城 - 朝青, 126.79平米 , 南 北 , 2006年建 ,142人关注,2个月以前发布,VR看装修房本满五年随时看房,单价63728元/平米,808万
