title,rentType,position,direction,area,tags,price
田村路19号院,整租,海淀-田村-田村路19号院 ,南 北 , 58㎡ ,近地铁 集中供暖 随时看房,4700 元/月
10AM新坐标,整租,朝阳-方庄-10AM新坐标 ,北 , 44㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
义和庄北里,整租,大兴-黄村火车站-义和庄北里 ,南 北 , 74㎡ ,近地铁 集中供暖,2600 元/月
新街坊,整租,朝阳-北苑-新街坊 ,西 , 45㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5860 元/月
古城南里,整租,石景山-古城-古城南里 ,东 , 10㎡ ,近地铁 集中供暖,1900 元/月
翠微路2号院,整租,海淀-公主坟-翠微路2号院 ,西南 , 34㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5490 元/月
西山国际城,整租,海淀-田村-西山国际城 ,东 , 30㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
朝阳无限,整租,朝阳-甘露园-朝阳无限 ,北 , 60㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,6160 元/月
润景公馆,整租,门头沟-冯村-润景公馆 ,南 , 75㎡ ,集中供暖 随时看房,2500 元/月
阿曼寓所,整租,朝阳-高碑店-阿曼寓所 ,南 , 77㎡ ,公寓 月租 精装 押一付一 随时看房,5990 元/月
保利春天派,整租,大兴-天宫院-保利春天派 ,南 , 37㎡ ,近地铁 集中供暖,3000 元/月
10AM新坐标,整租,朝阳-方庄-10AM新坐标 ,北 , 44㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
左家庄北里,整租,朝阳-国展-左家庄北里 ,东 西 , 52㎡ ,集中供暖 随时看房,4800 元/月
左家庄北里,整租,朝阳-国展-左家庄北里 ,南 , 48㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5990 元/月
梨花园,整租,通州-梨园-梨花园 ,南 , 45㎡ ,近地铁 集中供暖,3300 元/月
文化路社区,整租,房山-良乡-文化路社区 ,南 , 37㎡ ,集中供暖 随时看房,1800 元/月
彩虹城一区,整租,丰台-赵公口-彩虹城一区 ,南 , 55㎡ ,近地铁 集中供暖,4400 元/月
静淑东里,整租,海淀-学院路-静淑东里 ,东 西 北 , 85㎡ ,近地铁 集中供暖 随时看房,6000 元/月
电信局家属楼,整租,昌平-鼓楼大街-电信局家属楼 ,南 , 62㎡ ,近地铁 集中供暖 随时看房,2900 元/月
冠城名敦道,整租,东城-广渠门-冠城名敦道 ,西 , 51㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,6190 元/月
内务部街,整租,东城-金宝街-内务部街 ,南 北 , 30㎡ ,近地铁 随时看房,3500 元/月
万寿路小区,整租,海淀-公主坟-万寿路小区 ,南 , 41㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5890 元/月
松榆西里,整租,朝阳-潘家园-松榆西里 ,南 , 59㎡ ,近地铁 集中供暖 随时看房,5300 元/月
模式口南里,整租,石景山-苹果园-模式口南里 ,南 , 61㎡ ,近地铁 集中供暖,3500 元/月
曙光里,整租,朝阳-三元桥-曙光里 ,东南 西北 , 61㎡ ,集中供暖 随时看房,5800 元/月
双槐里,整租,西城-牛街-双槐里 ,西南 , 42㎡ ,近地铁 集中供暖 随时看房,3800 元/月
金融街融汇,整租,大兴-天宫院-金融街融汇 ,南 , 55㎡ ,精装 集中供暖,3500 元/月
泰福苑D3区,整租,朝阳-定福庄-泰福苑D3区 ,南 , 60㎡ ,近地铁 精装,5200 元/月
玉竹园小区一里,整租,房山-良乡-玉竹园小区一里 ,南 北 , 111㎡ ,近地铁 集中供暖 随时看房,1600 元/月
建设研究院,整租,海淀-五棵松-建设研究院 ,南 , 33㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5960 元/月
西坝河西里,整租,朝阳-西坝河-西坝河西里 ,东南 , 61㎡ ,近地铁 集中供暖,5500 元/月
10AM新坐标,整租,朝阳-方庄-10AM新坐标 ,西 , 40㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
太平桥小区,整租,丰台-太平桥-太平桥小区 ,南 , 43㎡ ,近地铁 精装 集中供暖 随时看房,4500 元/月
垡头北里,整租,朝阳-垡头-垡头北里 ,南 , 41㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,4990 元/月
增光路,整租,海淀-甘家口-增光路 ,南 , 36㎡ ,近地铁 集中供暖 随时看房,5000 元/月
天天朝阳,整租,朝阳-甘露园-天天朝阳 ,东 , 38㎡ ,公寓 精装 押一付一 随时看房,4930 元/月
亚奥观典,整租,朝阳-亚运村-亚奥观典 ,南 , 46㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,6130 元/月
潘家园小区,整租,朝阳-潘家园-潘家园小区 ,南 , 56㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,6960 元/月
红联村,整租,海淀-新街口-红联村 ,南 , 41㎡ ,集中供暖,4800 元/月
吴家村路10号院,整租,海淀-六里桥-吴家村路10号院 ,西 , 49㎡ ,公寓 精装 集中供暖 押一付一 随时看房,4890 元/月
八里庄西里,整租,朝阳-四惠-八里庄西里 ,东南 , 40㎡ ,集中供暖 随时看房,4200 元/月
东一时区,整租,朝阳-双桥-东一时区 ,东 , 74㎡ ,公寓 精装 集中供暖 押一付一 随时看房,5990 元/月
富力又一城C区,整租,朝阳-豆各庄-富力又一城C区 ,南 , 89㎡ ,精装 随时看房,5800 元/月
潘家园小区,整租,朝阳-潘家园-潘家园小区 ,南 , 56㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,6960 元/月
紫竹院南路14号院,整租,海淀-紫竹桥-紫竹院南路14号院 ,南 , 45㎡ ,近地铁 精装 集中供暖 随时看房,5500 元/月
世嘉丽晶,整租,丰台-和义-世嘉丽晶 ,南 北 , 80㎡ ,近地铁 集中供暖 随时看房,4500 元/月
大红门东门里,整租,丰台-大红门-大红门东门里 ,西北 , 36㎡ ,近地铁 集中供暖 随时看房,3500 元/月
永泰园,整租,海淀-清河-永泰园 ,南 , 61㎡ ,近地铁 集中供暖,5200 元/月
湾子街社区,整租,西城-太平桥-湾子街社区 ,东 西 , 45㎡ ,近地铁 集中供暖 随时看房,3800 元/月
嘉禾园,整租,朝阳-潘家园-嘉禾园 ,南 , 48㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5690 元/月
日新家园,整租,丰台-宋家庄-日新家园 ,南 西 , 61㎡ ,近地铁 集中供暖 随时看房,4700 元/月
东花市北里中区,整租,东城-东花市-东花市北里中区 ,东 , 48㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5790 元/月
玉竹园小区一里,整租,房山-良乡-玉竹园小区一里 ,南 , 51㎡ ,近地铁 集中供暖 随时看房,2100 元/月
双榆树东里,整租,海淀-双榆树-双榆树东里 ,南 , 39㎡ ,近地铁 集中供暖 随时看房,5700 元/月
芳园里,整租,朝阳-酒仙桥-芳园里 ,东南 西北 , 55㎡ ,近地铁 集中供暖,6000 元/月
轮胎厂宿舍,整租,海淀-西三旗-轮胎厂宿舍 ,南 北 , 58㎡ ,近地铁 集中供暖,4500 元/月
粮食局宿舍,整租,丰台-北大地-粮食局宿舍 ,东 西 , 55㎡ ,近地铁 集中供暖,4500 元/月
三义庙北,整租,海淀-苏州桥-三义庙北 ,西 , 12㎡ ,近地铁 集中供暖,2900 元/月
十里堡北区,整租,朝阳-石佛营-十里堡北区 ,南 , 45㎡ ,近地铁 集中供暖 随时看房,4200 元/月
SOCO公社,整租,海淀-西三旗-SOCO公社 ,东 , 46㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5730 元/月
石榴园北里小区,整租,丰台-刘家窑-石榴园北里小区 ,西 , 50㎡ ,近地铁 集中供暖 随时看房,4500 元/月
右安门内西街甲10号院,整租,西城-右安门内-右安门内西街甲10号院 ,西南 , 39㎡ ,公寓 月租 精装 集中供暖 押一付一 随时看房,5290 元/月
后白堆子,整租,海淀-甘家口-后白堆子 ,北 , 18㎡ ,近地铁 集中供暖 随时看房,2680 元/月
大牛坊二期,整租,海淀-海淀北部新区-大牛坊二期 ,西 , 44㎡ ,公寓 精装 押一付一 随时看房,4530 元/月
帅府园,整租,通州-万达-帅府园 ,南 北 , 54㎡ ,近地铁 精装 集中供暖,3600 元/月
毛纺厂南小区,整租,海淀-清河-毛纺厂南小区 ,东 , 36㎡ ,公寓 精装 集中供暖 押一付一 随时看房,5630 元/月
大牛坊四期,整租,海淀-海淀北部新区-大牛坊四期 ,西 , 45㎡ ,公寓 精装 押一付一 随时看房,4490 元/月
金隅瑞和园,整租,海淀-玉泉路-金隅瑞和园 ,东 , 47㎡ ,公寓 月租 精装 押一付一 随时看房,4990 元/月
枣园北里,整租,大兴-枣园-枣园北里 ,南 北 , 72㎡ ,近地铁 集中供暖 随时看房,3200 元/月
鑫融皓月,整租,丰台-卢沟桥-鑫融皓月 ,东 , 53㎡ ,公寓 月租 精装 集中供暖 押一付一 随时看房,4560 元/月
安慧里二区,整租,朝阳-亚运村-安慧里二区 ,南 , 45㎡ ,近地铁 集中供暖,5500 元/月
毛纺厂南小区,整租,海淀-清河-毛纺厂南小区 ,东 , 36㎡ ,公寓 精装 集中供暖 押一付一 随时看房,5630 元/月
曙光里,整租,朝阳-三元桥-曙光里 ,东南 西北 , 45㎡ ,近地铁 集中供暖 随时看房,4500 元/月
金隅瑞和园,整租,海淀-玉泉路-金隅瑞和园 ,南 , 39㎡ ,公寓 月租 精装 押一付一 随时看房,4590 元/月
光辉南里,整租,朝阳-CBD-光辉南里 ,南 , 53㎡ ,近地铁 集中供暖 随时看房,5600 元/月
定福庄西街,整租,朝阳-定福庄-定福庄西街 ,南 北 , 55㎡ ,近地铁 集中供暖 随时看房,4700 元/月
百环花园,整租,朝阳-潘家园-百环花园 ,北 , 61㎡ ,近地铁 随时看房,5600 元/月
干面胡同,整租,东城-金宝街-干面胡同 ,南 北 , 13㎡ ,近地铁,4800 元/月
小关东街,整租,朝阳-惠新西街-小关东街 ,南 , 50㎡ ,近地铁 集中供暖 随时看房,5000 元/月
正源尚峰尚水,整租,海淀-海淀北部新区-正源尚峰尚水 ,西 , 40㎡ ,公寓 精装 押一付一 随时看房,4630 元/月
芳园里,整租,朝阳-酒仙桥-芳园里 ,南 , 47㎡ ,近地铁 集中供暖,5300 元/月
茶贸国际中心,整租,西城-马连道-茶贸国际中心 ,北 , 34㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,4330 元/月
延静西里,整租,朝阳-红庙-延静西里 ,南 北 , 62㎡ ,近地铁 集中供暖,6000 元/月
柏林爱乐三期,整租,朝阳-常营-柏林爱乐三期 ,南 北 , 60㎡ ,近地铁 集中供暖,5500 元/月
羊坊店路3号院,整租,海淀-公主坟-羊坊店路3号院 ,南 , 43㎡ ,近地铁 集中供暖 随时看房,5000 元/月
保利嘉园三号院,整租,朝阳-常营-保利嘉园三号院 ,东 东南 , 89㎡ ,近地铁,6000 元/月
车站西街1号院,整租,西城-广安门-车站西街1号院 ,南 , 74㎡ ,近地铁 精装,6000 元/月
亮甲店小区,整租,海淀-定慧寺-亮甲店小区 ,南 , 45㎡ ,近地铁 精装 集中供暖 随时看房,4500 元/月
小黄庄一区,整租,东城-安贞-小黄庄一区 ,南 , 63㎡ ,近地铁 集中供暖 随时看房,5000 元/月
考拉社区,整租,西城-菜户营-考拉社区 ,西 , 37㎡ ,公寓 精装 集中供暖 押一付一 随时看房,5060 元/月
高碑店村5号院,整租,朝阳-高碑店-高碑店村5号院 ,南 北 , 57㎡ ,近地铁 精装,5400 元/月
青塔芳园,整租,丰台-青塔-青塔芳园 ,南 , 46㎡ ,公寓 精装 集中供暖 押一付一 随时看房,4430 元/月
建新南区,整租,顺义-顺义城-建新南区 ,南 , 41㎡ ,近地铁 集中供暖,2700 元/月
椿树馆街35号院,整租,西城-天宁寺-椿树馆街35号院 ,东 , 42㎡ ,公寓 精装 集中供暖 押一付一 随时看房,5490 元/月
芍药居北里,整租,朝阳-芍药居-芍药居北里 ,东 , 45㎡ ,精装 集中供暖,5700 元/月
设计师广场,整租,丰台-科技园区-设计师广场 ,西 , 45㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,4530 元/月
富卓苑,整租,丰台-马家堡-富卓苑 ,北 , 35㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,4460 元/月
湾子街社区,整租,西城-太平桥-湾子街社区 ,东 , 45㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
紫金庄园,整租,海淀-苏州桥-紫金庄园 ,西 北 , 35㎡ ,近地铁 集中供暖 双卫生间,5200 元/月
茶贸国际中心,整租,西城-马连道-茶贸国际中心 ,北 , 34㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,4960 元/月
房山超级蜂巢,整租,房山-良乡-房山超级蜂巢 ,东 , 48㎡ ,集中供暖,2500 元/月
大牛坊,整租,海淀-海淀北部新区-大牛坊 ,西 , 54㎡ ,公寓 精装 押一付一 随时看房,4730 元/月
马甸南村,整租,西城-马甸-马甸南村 ,南 北 , 57㎡ ,集中供暖 随时看房,4500 元/月
西革新里110号院,整租,东城-永定门-西革新里110号院 ,东 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5330 元/月
角门东里,整租,丰台-角门-角门东里 ,东 , 39㎡ ,近地铁 集中供暖 随时看房,4100 元/月
金福苑,整租,石景山-苹果园-金福苑 ,南 北 , 51㎡ ,近地铁 集中供暖,3500 元/月
东大街西里,整租,丰台-七里庄-东大街西里 ,南 北 , 64㎡ ,近地铁 集中供暖,4500 元/月
南庭新苑南区,整租,丰台-新宫-南庭新苑南区 ,南 , 59㎡ ,月租 近地铁 精装 集中供暖 随时看房,4500 元/月
高巢,整租,海淀-清河-高巢 ,北 , 40㎡ ,近地铁 精装,4700 元/月
育新花园,整租,海淀-西三旗-育新花园 ,南 , 47㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5790 元/月
八里庄西里,整租,朝阳-四惠-八里庄西里 ,南 北 , 43㎡ ,精装 集中供暖 随时看房,4000 元/月
炫特嘉园一期,整租,朝阳-石佛营-炫特嘉园一期 ,西 , 44㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
管庄西里,整租,朝阳-管庄-管庄西里 ,南 , 52㎡ ,集中供暖,3500 元/月
苗圃东里,整租,丰台-赵公口-苗圃东里 ,西 北 , 71㎡ ,近地铁 集中供暖,4200 元/月
复兴北里,整租,通州-万达-复兴北里 ,南 北 , 84㎡ ,近地铁 精装 随时看房,3600 元/月
滨河西里北区,整租,大兴-枣园-滨河西里北区 ,东 西 , 63㎡ ,近地铁 集中供暖 随时看房,3500 元/月
星岛嘉园,整租,亦庄开发区-亦庄-星岛嘉园 ,南 , 136㎡ ,近地铁 精装 集中供暖,4200 元/月
东华金座,整租,西城-牛街-东华金座 ,东 , 60㎡ ,近地铁 随时看房,5600 元/月
造甲北里,整租,丰台-看丹桥-造甲北里 ,南 北 , 53㎡ ,近地铁 精装 集中供暖,4000 元/月
南太平庄北巷,整租,朝阳-高碑店-南太平庄北巷 ,南 , 57㎡ ,公寓 精装 集中供暖 押一付一 随时看房,5860 元/月
柏林爱乐三期,整租,朝阳-常营-柏林爱乐三期 ,东 , 70㎡ ,近地铁 集中供暖 随时看房,5500 元/月
定福庄北里2号院,整租,朝阳-定福庄-定福庄北里2号院 ,南 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5130 元/月
新东关南里社区,整租,房山-城关-新东关南里社区 ,东 , 62㎡ ,,1800 元/月
民旺园,整租,东城-和平里-民旺园 ,南 , 36㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,6030 元/月
文化路社区,整租,房山-良乡-文化路社区 ,南 北 , 44㎡ ,集中供暖,1700 元/月
美然动力A2区,整租,朝阳-定福庄-美然动力A2区 ,北 , 39㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
兴隆家园,整租,朝阳-高碑店-兴隆家园 ,北 , 36㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
观澳园,整租,海淀-清河-观澳园 ,东 , 41㎡ ,公寓 近地铁 精装 押一付一 随时看房,5730 元/月
安慧里二区,整租,朝阳-亚运村-安慧里二区 ,南 , 45㎡ ,近地铁 集中供暖,5500 元/月
美然动力A2区,整租,朝阳-定福庄-美然动力A2区 ,北 , 39㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
枣园北里,整租,大兴-枣园-枣园北里 ,南 北 , 72㎡ ,近地铁 集中供暖 随时看房,3200 元/月
民旺园,整租,东城-和平里-民旺园 ,南 , 36㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,6030 元/月
劲松二区,整租,朝阳-劲松-劲松二区 ,南 北 , 61㎡ ,近地铁 集中供暖 随时看房,4900 元/月
炫特嘉园一期,整租,朝阳-石佛营-炫特嘉园一期 ,西 , 44㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5430 元/月
复兴北里,整租,通州-万达-复兴北里 ,南 北 , 84㎡ ,近地铁 精装 随时看房,3600 元/月
苗圃东里,整租,丰台-赵公口-苗圃东里 ,西 北 , 71㎡ ,近地铁 集中供暖,4200 元/月
当代名筑,整租,通州-梨园-当代名筑 ,西 , 52㎡ ,近地铁 集中供暖 随时看房,3600 元/月
芍药居2号院,整租,朝阳-芍药居-芍药居2号院 ,南 北 , 57㎡ ,近地铁 集中供暖,5200 元/月
金福苑,整租,石景山-苹果园-金福苑 ,南 北 , 51㎡ ,近地铁 集中供暖,3500 元/月
西革新里110号院,整租,东城-永定门-西革新里110号院 ,东 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5330 元/月
瑞祥里,整租,朝阳-管庄-瑞祥里 ,南 , 58㎡ ,,3700 元/月
柏林爱乐一期,整租,朝阳-常营-柏林爱乐一期 ,东 , 54㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5960 元/月
金蝉北里21号院,整租,朝阳-垡头-金蝉北里21号院 ,南 北 , 56㎡ ,近地铁 集中供暖 随时看房,4600 元/月
文晟家园,整租,海淀-西三旗-文晟家园 ,南 , 56㎡ ,近地铁 精装 集中供暖,5600 元/月
首经贸中街1号院,整租,丰台-玉泉营-首经贸中街1号院 ,东 , 39㎡ ,近地铁 随时看房,3900 元/月
东一时区,整租,朝阳-双桥-东一时区 ,东南 , 100㎡ ,精装 集中供暖 双卫生间 随时看房,5600 元/月
供电局家属楼,整租,顺义-顺义城-供电局家属楼 ,南 北 , 60㎡ ,近地铁 集中供暖 随时看房,3200 元/月
大方居,整租,通州-九棵树(家乐福)-大方居 ,西南 , 74㎡ ,精装 集中供暖 随时看房,3400 元/月
太平桥东里,整租,丰台-太平桥-太平桥东里 ,南 , 46㎡ ,近地铁 集中供暖 随时看房,4500 元/月
定福庄北里2号院,整租,朝阳-定福庄-定福庄北里2号院 ,南 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5130 元/月
石榴园北里小区,整租,丰台-刘家窑-石榴园北里小区 ,南 北 , 60㎡ ,近地铁 集中供暖 随时看房,4500 元/月
苹果派,整租,朝阳-常营-苹果派 ,北 , 52㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5130 元/月
华威西里,整租,朝阳-潘家园-华威西里 ,南 , 42㎡ ,近地铁 集中供暖 随时看房,4600 元/月
橙色年代,整租,海淀-六里桥-橙色年代 ,北 , 54㎡ ,公寓 月租 精装 押一付一 随时看房,5360 元/月
东直门南大街,整租,东城-东直门-东直门南大街 ,北 , 46㎡ ,月租 近地铁 集中供暖 随时看房,6100 元/月
十里堡南区,整租,朝阳-石佛营-十里堡南区 ,南 , 47㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5860 元/月
松榆东里,整租,朝阳-北工大-松榆东里 ,南 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5560 元/月
翠微路平台村,整租,海淀-公主坟-翠微路平台村 ,南 , 30㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5360 元/月
公庄小区,整租,通州-梨园-公庄小区 ,南 , 46㎡ ,精装 集中供暖 随时看房,2800 元/月
明天第一城7号院,整租,朝阳-立水桥-明天第一城7号院 ,北 , 45㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5590 元/月
左安浦园,整租,东城-左安门-左安浦园 ,北 , 49㎡ ,近地铁 随时看房,4800 元/月
康营家园六区,整租,朝阳-中央别墅区-康营家园六区 ,南 , 68㎡ ,公寓 精装 押一付一 随时看房,5760 元/月
文晟家园,整租,海淀-西三旗-文晟家园 ,南 , 56㎡ ,近地铁 精装 集中供暖,5600 元/月
道家园,整租,朝阳-甜水园-道家园 ,西 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5990 元/月
首经贸中街1号院,整租,丰台-玉泉营-首经贸中街1号院 ,东 , 39㎡ ,近地铁 随时看房,3900 元/月
东一时区,整租,朝阳-双桥-东一时区 ,东南 , 100㎡ ,精装 集中供暖 双卫生间 随时看房,5600 元/月
羊坊店路3号院,整租,海淀-公主坟-羊坊店路3号院 ,南 , 43㎡ ,近地铁 集中供暖 随时看房,5000 元/月
保利嘉园三号院,整租,朝阳-常营-保利嘉园三号院 ,东 东南 , 89㎡ ,近地铁,6000 元/月
云景西里南区,整租,通州-梨园-云景西里南区 ,南 , 48㎡ ,集中供暖 随时看房,2800 元/月
八里庄东里,整租,朝阳-四惠-八里庄东里 ,南 , 43㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5260 元/月
高家园四区,整租,朝阳-酒仙桥-高家园四区 ,南 , 48㎡ ,近地铁 精装 集中供暖 随时看房,5800 元/月
荣丰2008,整租,西城-广安门-荣丰2008 ,北 , 22㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,4360 元/月
车站西街1号院,整租,西城-广安门-车站西街1号院 ,南 , 74㎡ ,近地铁 精装,6000 元/月
马家堡西里,整租,丰台-马家堡-马家堡西里 ,南 , 63㎡ ,近地铁 集中供暖,4100 元/月
建欣苑一里,整租,丰台-大红门-建欣苑一里 ,南 北 , 61㎡ ,近地铁,3900 元/月
小黄庄一区,整租,东城-安贞-小黄庄一区 ,南 , 63㎡ ,近地铁 集中供暖 随时看房,5000 元/月
高碑店村5号院,整租,朝阳-高碑店-高碑店村5号院 ,南 北 , 57㎡ ,近地铁 精装,5400 元/月
黄村西里,整租,大兴-黄村中-黄村西里 ,南 北 , 52㎡ ,近地铁 集中供暖 随时看房,3300 元/月
西木小区,整租,海淀-田村-西木小区 ,南 北 , 59㎡ ,近地铁 集中供暖 随时看房,5600 元/月
甜水园东里,整租,朝阳-甜水园-甜水园东里 ,东 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5990 元/月
南沙滩小区,整租,朝阳-南沙滩-南沙滩小区 ,南 , 49㎡ ,近地铁 集中供暖,5400 元/月
北花园小区,整租,朝阳-双桥-北花园小区 ,南 , 52㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5090 元/月
花园闸小区,整租,朝阳-定福庄-花园闸小区 ,南 北 , 57㎡ ,近地铁 集中供暖 随时看房,4600 元/月
双惠小区,整租,朝阳-双桥-双惠小区 ,西 , 59㎡ ,公寓 近地铁 精装 押一付一 随时看房,5690 元/月
北苑135号院,整租,通州-通州北苑-北苑135号院 ,南 北 , 61㎡ ,近地铁 集中供暖 随时看房,3500 元/月
北人泽洋大厦,整租,朝阳-双井-北人泽洋大厦 ,南 , 39㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,6090 元/月
橙色年代,整租,海淀-六里桥-橙色年代 ,北 , 54㎡ ,公寓 月租 精装 押一付一 随时看房,5360 元/月
沿海赛洛城三期,整租,朝阳-百子湾-沿海赛洛城三期 ,北 , 49㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5930 元/月
玉带河西街,整租,通州-万达-玉带河西街 ,南 北 , 60㎡ ,近地铁 集中供暖,3500 元/月
松榆东里,整租,朝阳-北工大-松榆东里 ,南 , 42㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5560 元/月
小营东路5号院,整租,海淀-清河-小营东路5号院 ,南 , 50㎡ ,近地铁 集中供暖,5300 元/月
康营家园六区,整租,朝阳-中央别墅区-康营家园六区 ,南 , 68㎡ ,公寓 精装 押一付一 随时看房,5760 元/月
十里堡北区,整租,朝阳-石佛营-十里堡北区 ,东 西 , 40㎡ ,近地铁 集中供暖 随时看房,4500 元/月
橙色年代,整租,海淀-六里桥-橙色年代 ,东 , 60㎡ ,公寓 月租 精装 押一付一 随时看房,5960 元/月
万寿路12号院,整租,海淀-公主坟-万寿路12号院 ,南 , 47㎡ ,近地铁 集中供暖 随时看房,5000 元/月
蓝郡国际花园,整租,昌平-西关环岛-蓝郡国际花园 ,东 , 54㎡ ,近地铁 集中供暖 随时看房,3000 元/月
红莲北里,整租,西城-马连道-红莲北里 ,南 , 56㎡ ,近地铁 集中供暖 随时看房,5300 元/月
三虎桥,整租,海淀-紫竹桥-三虎桥 ,南 北 , 50㎡ ,近地铁 集中供暖 随时看房,5500 元/月
八角路小区,整租,石景山-八角-八角路小区 ,南 , 32㎡ ,集中供暖 随时看房,3000 元/月
八里庄东里,整租,朝阳-四惠-八里庄东里 ,南 , 43㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5260 元/月
玺萌鹏苑,整租,丰台-草桥-玺萌鹏苑 ,南 , 57㎡ ,近地铁 集中供暖 随时看房,4500 元/月
懿品阁,整租,朝阳-南沙滩-懿品阁 ,东 , 35㎡ ,公寓 近地铁 精装 集中供暖 押一付一 随时看房,5830 元/月
张郭庄小区,整租,丰台-丰台其它-张郭庄小区 ,南 北 , 61㎡ ,随时看房,1800 元/月
潘家园小区,整租,朝阳-潘家园-潘家园小区 ,南 北 , 40㎡ ,近地铁 精装 集中供暖,4700 元/月
珠江绿洲,整租,朝阳-双桥-珠江绿洲 ,西南 , 106㎡ ,近地铁 集中供暖,5800 元/月
西幸福街,整租,丰台-北大地-西幸福街 ,东南 南 , 42㎡ ,集中供暖 随时看房,3000 元/月
车站西街17号院,整租,西城-广安门-车站西街17号院 ,南 , 48㎡ ,集中供暖 随时看房,4300 元/月
蒲安北里,整租,丰台-蒲黄榆-蒲安北里 ,南 , 49㎡ ,近地铁 集中供暖 随时看房,4500 元/月
太平路34号院,整租,海淀-五棵松-太平路34号院 ,东 , 42㎡ ,近地铁 集中供暖 随时看房,3800 元/月
琥珀郡,整租,昌平-西关环岛-琥珀郡 ,西 , 48㎡ ,公寓 精装 集中供暖 押一付一 随时看房,3730 元/月
沿海赛洛城一期,整租,朝阳-百子湾-沿海赛洛城一期 ,西 , 58㎡ ,近地铁 精装 集中供暖,6000 元/月
乐想汇,整租,朝阳-北苑-乐想汇 ,东 , 53㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5630 元/月
南新园,整租,朝阳-华威桥-南新园 ,西 , 53㎡ ,近地铁 集中供暖,4800 元/月
龙绍衡大厦,整租,东城-和平里-龙绍衡大厦 ,东南 , 33㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,5960 元/月
地震局宿舍,整租,石景山-玉泉路-地震局宿舍 ,南 北 , 54㎡ ,集中供暖 随时看房,4200 元/月
荣丰2008,整租,西城-广安门-荣丰2008 ,北 , 22㎡ ,公寓 月租 近地铁 精装 集中供暖 押一付一 随时看房,4360 元/月
