title,houseType,state,position,tags,unitPrice,totalPrice
湖山在望花园,别墅,在售,闵行/颛桥/都市路2566弄,地铁沿线 环线房 现房 低密居所,97000  元/平(均价),总价5626万/套
一品漫城(三期),别墅,在售,闵行/浦江/浦申路2639弄,环线房 现房 车位充足 购物方便,2500  万/套(总价),总价2592万/套
碧桂园嘉誉,住宅,在售,"嘉定/徐行/启悦路700弄,",品牌房企 环线房 现房 低密居所,31000  元/平(均价),总价365万/套
东亚启航公馆,住宅,在售,浦东/川沙/航城三路518弄,小户型 环线房 现房 低密居所,36000  元/平(均价),总价300万/套
徐汇苑,住宅,在售,徐汇/龙华/天钥桥路968弄,地铁沿线 公交直达 现房 绿化率高,105000  元/平(均价),总价1500万/套
古北金鹰府,住宅,未开盘,闵行/金虹桥/虹中路399弄,环线房 现房 低密居所,75000  元/平(均价),
绿都绣云里,住宅,在售,浦东/川沙/崇溪路111弄,小户型 环线房 现房 低密居所,41000  元/平(均价),总价290万/套
嘉泷汇,住宅,下期待开,浦东/金桥/金业路58弄,地铁沿线 公交直达 现房 低密居所,价格待定,
临港首府,住宅,在售,浦东/临港新城/竹柏路503号,公交直达 环线房 低密居所 绿化率高,27000  元/平(均价),总价560万/套
铂金府,住宅,在售,嘉定/嘉定新城/云谷路1233弄、云屏路1286弄,环线房 现房 绿化率高 成熟商圈,40000  元/平(均价),总价368万/套
银都名墅,别墅,在售,闵行/春申/银都路759弄,公交直达 环线房 现房 低密居所,2500  万/套(总价),总价2550万/套
金辉海上铭著,住宅,在售,闵行/莘庄/莘朱路698弄,品牌房企 环线房 现房 低密居所,70000  元/平(均价),总价740万/套
嘉宝前滩后院,别墅,在售,浦东/杨思前滩/云台路1101弄,地铁沿线 公交直达 现房 车位充足,90000  元/平(均价),总价1629万/套
宫园巧筑,别墅,在售,宝山/罗店/抚远路993弄,环线房 现房 小型社区 购物方便,35000  元/平(均价),总价476万/套
东外滩1号,住宅,在售,杨浦/周家嘴路/内江路16弄,公交直达 环线房 现房 绿化率高,95000  元/平(均价),总价915万/套
逸时区,住宅,在售,奉贤/西渡/大叶公路3539弄,环线房 现房 低密居所 购物方便,29000  元/平(均价),总价249万/套
绿地长岛,住宅,在售,"上海周边/启东/新村沙北侧,",低单价 低总价 小户型 环线房,12800  元/平(均价),总价90万/套
海湾名悦豪庭,住宅,在售,奉贤/海湾/瞭海路159弄,环线房 现房 低密居所 购物方便,23000  元/平(均价),总价214万/套
万科天空之城,住宅,在售,青浦/徐泾/诸陆西路966号,品牌房企 地铁沿线 公交直达 低密居所,57660  元/平(均价),总价581万/套
瑞和上海印象,住宅,在售,奉贤/四团/海杰路港阳路路口,小户型 环线房 现房 低密居所,18800  元/平(均价),总价140万/套
壹品星汇,商业类,在售,浦东/高东/台中南路68号,低总价 地铁沿线 公交直达 现房,51000  元/平(均价),
朗诗新西郊,住宅,未开盘,长宁/西郊/青溪路770弄25号,环线房 现房 低密居所 购物方便,价格待定,
九龙仓静安壹号,住宅,在售,静安/静安寺/万航渡路398号,品牌房企 环线房 绿化率高 小型社区,129000  元/平(均价),总价3921万/套
滨江一品苑,住宅,在售,浦东/塘桥/浦逸路188号,地铁沿线 环线房 绿化率高 小型社区,111000  元/平(均价),总价1509万/套
大宁金茂府,别墅,在售,"静安/大宁/彭江路399弄, 平型关路1288弄",地铁沿线 公交直达 现房 车位充足,3200  万/套(总价),总价3200万/套
新华御湖上园,住宅,在售,金山/亭林/博海路99弄,环线房 低密居所 绿化率高 医疗配套,18000  元/平(均价),总价155万/套
银河丽湾,住宅,在售,奉贤/南桥/百通路88弄,地铁沿线 公交直达 现房 车位充足,36100  元/平(均价),总价885万/套
景瑞尚滨江,商业类,在售,浦东/塘桥/浦明路1288弄10号,地铁沿线 公交直达 现房 配套齐全,130000  元/平(均价),
融创精彩天地,商业类,在售,"浦东/金桥/五莲路1389弄, 五莲路1333弄, 归昌路180弄",低总价 地铁沿线 环线房 现房,50000  元/平(均价),
恒大海上威尼斯,住宅,在售,上海周边/启东/启东市寅阳镇恒大海上威尼斯,低单价 低总价 小户型 环线房,10800  元/平(均价),总价55万/套
恒大海上威尼斯,别墅,在售,上海周边/启东/启东市寅阳镇恒大海上威尼斯,环线房 现房 绿化率高 娱乐丰富,20000  元/平(均价),总价272万/套
象屿都城怡园,住宅,在售,"上海周边/昆山/金中路188号, 金融大道与远国路交口",品牌房企 小户型 环线房 现房,23000  元/平(均价),总价150万/套
万科Mixtown,住宅,在售,上海周边/昆山/花桥镇金融大道355号,品牌房企 环线房 绿化率高 大型社区,21000  元/平(均价),总价180万/套
绿城上海诚园,住宅,未开盘,奉贤/四团/云樱路199弄,公交直达 环线房 现房 低密居所,价格待定,
秋月朗庭尚东区,住宅,在售,奉贤/青村/褚家路100弄,环线房 现房 低密居所,33000  元/平(均价),总价355万/套
西郊金茂府,住宅,在售,嘉定/嘉定新城/封周路885弄,地铁沿线 公交直达 低密居所 绿化率高,46000  元/平(均价),总价450万/套
宝华帝华园,住宅,在售,奉贤/青村/南奉公路3111弄,小户型 环线房 现房 低密居所,28600  元/平(均价),总价172万/套
东方城市豪庭,住宅,在售,浦东/惠南/惠南镇靖海路195号,小户型 公交直达 环线房 现房,31900  元/平(均价),总价240万/套
望园豪庭,住宅,在售,奉贤/南桥/达政路199弄,地铁沿线 公交直达 现房 车位充足,36200  元/平(均价),总价295万/套
恒大滨江华府,住宅,在售,浦东/梅园/浦东源深路66号,地铁沿线 公交直达 低密居所 车位充足,124000  元/平(均价),总价4000万/套
上海桃花源,别墅,在售,闵行/浦江/江桃路与浦驰路交汇处,环线房 近主干道 低密居所 人车分流,2600  万/套(总价),总价2800万/套
凯利海华府,住宅,在售,浦东/北蔡/成山路1066弄,地铁沿线 环线房 现房 绿化率高,84000  元/平(均价),总价742万/套
浦西玫瑰园,住宅,在售,上海周边/昆山/花桥光明路18号,小户型 环线房 现房 绿化率高,27000  元/平(均价),总价190万/套
昆山玉兰公馆,住宅,在售,上海周边/昆山/昆山玉山镇泰山路199号,小户型 公交直达 环线房 现房,24500  元/平(均价),总价170万/套
韵湖豪庭,住宅,在售,上海周边/太仓/德溪路688号,低总价 环线房 低密居所,14000  元/平(均价),总价125万/套
东方颐城,住宅,在售,浦东/书院镇/丽正路99弄,低单价 低总价 环线房 现房,25000  元/平(均价),总价210万/套
东方颐城,别墅,在售,浦东/书院镇/丽正路99弄,低总价 环线房 现房 小型社区,32000  元/平(均价),总价351万/套
绿地海湾,住宅,在售,上海周边/上海周边/金源大道与滨海七路交汇处号,低总价 品牌房企 环线房 近主干道,13500  元/平(均价),总价119万/套
泰禾大城小院,住宅,未开盘,崇明/长兴岛/凤凰公路与潘园公路交叉口,品牌房企 公交直达 环线房 低密居所,25000  元/平(均价),总价237万/套
泰禾大城小院,别墅,在售,崇明/长兴岛/凤凰公路与潘园公路交叉口,品牌房企 公交直达 环线房 大型社区,600  万/套(总价),总价600万/套
中山学林苑,住宅,在售,长宁/中山公园/定西路1310弄16号,品牌房企 环线房 现房 绿化率高,80000  元/平(均价),总价1460万/套
嘉宝梦之悦,住宅,在售,上海周边/昆山/金捷路69号,环线房 现房 绿化率高 银行,22500  元/平(均价),总价216万/套
国瑞瀛台,住宅,在售,上海周边/启东/启隆镇永兴中路,低单价 低总价 环线房 现房,12300  元/平(均价),
融创海上桃源,别墅,在售,上海周边/启东/启隆乡118号,低总价 品牌房企 复式 环线房,30000  元/平(均价),总价260万/套
国瑞瀛台,别墅,在售,上海周边/启东/启隆镇永兴中路,低总价 环线房 现房 小型社区,370  万/套(总价),
雍和府,住宅,在售,宝山/罗泾/潘泾路5777弄,环线房 现房 低密居所 购物方便,30000  元/平(均价),总价270万/套
雍和府,别墅,在售,宝山/罗泾/潘泾路5777弄,环线房 现房 购物方便 美食云集,520  万/套(总价),总价560万/套
诺丁公馆,住宅,在售,上海周边/太仓/沙溪镇印溪南路158号,低单价 环线房 现房 低密居所,13000  元/平(均价),总价139万/套
保利玲珑公馆,住宅,在售,浦东/临港新城/浦东渔港路256弄230号,低单价 低总价 品牌房企 小户型,25000  元/平(均价),总价195万/套
紫樱阁,住宅,在售,青浦/香花桥/崧泽大道9188弄,小户型 地铁沿线 环线房 低密居所,37800  元/平(均价),总价254万/套
海上时光,住宅,在售,上海周边/太仓/碧云路与平江路交汇处,环线房 低密居所 即将交房,13500  元/平(均价),总价134万/套
美溪里,住宅,在售,金山/张堰/金张公路与石水路交叉口,公交直达 环线房 现房 低密居所,18000  元/平(均价),总价230万/套
太湖上景花园,别墅,在售,上海周边/苏州/环太湖大道138号,公交直达 环线房 现房 低密居所,28000  元/平(均价),总价540万/套
美溪里,别墅,在售,金山/张堰/金张公路与石水路交叉口,公交直达 环线房 现房 车位充足,327  万/套(总价),总价326万/套
上海湾,别墅,在售,上海周边/昆山/淀山湖环湖大道湖滨路117号（近双永路、盈朱路）,环线房 现房 绿化率高 运动健身,20000  元/平(均价),总价1000万/套
M·旭辉城,住宅,在售,上海周边/嘉兴/兴学路和河滨路交叉口,品牌房企 小户型 环线房 低密居所,19000  元/平(均价),总价130万/套
上海湾,住宅,在售,上海周边/昆山/淀山湖环湖大道湖滨路117号（近双永路、盈朱路）,低总价 小户型 环线房 现房,22000  元/平(均价),总价102万/套
西塘东区,商业,在售,上海周边/嘉兴/嘉善县西塘镇里仁街166号,环线房 现房,50000  元/平(均价),
巴比伦国际广场,商业类,在售,上海周边/昆山/昆山人民南路998号,低总价 环线房 现房 车位充足,14000  元/平(均价),
君领国际,写字楼,在售,浦东/周浦/关岳西路136弄、关岳西路119-149号,低总价 公交直达 环线房 现房,28000  元/平(均价),
聚米喆园,住宅,在售,上海周边/嘉兴/嘉善县天凝镇天凝大道与东方路交汇处,低单价 低总价 小户型 环线房,12000  元/平(均价),总价86万/套
虹桥正荣中心,商业,在售,"闵行/华漕/申虹路666弄, 润虹路373-1号, 润虹路373号, 润虹路373-2号, 兴虹路50号, 兴虹路50-1号, 兴虹路50-2号, 兴虹路50-3号, 兴虹路80号, 兴虹路80-1号, 兴虹路80-2号, 兴虹路100号, 兴虹路100-1号, 兴虹",环线房 现房 娱乐丰富 美食云集,47000  元/平(均价),
昆山万科海上传奇,住宅,在售,上海周边/昆山/同周公路99号与锦东路交互处,环线房 现房 低密居所 超市,19000  元/平(均价),总价171万/套
上海国际品牌珠宝中心,商业,在售,浦东/三林/浦星公路567弄,地铁沿线 公交直达 现房 购物方便,65000  元/平(均价),
万科七宝国际,商业,在售,"闵行/七宝/新龙路1333弄, 新龙路1373号, 新龙路1353号, 中春路8633弄",低总价 地铁沿线 公交直达 现房,80000  元/平(均价),
白金湾府邸,住宅,在售,虹口/北外滩/海平路18号,环线房 现房 绿化率高 购物方便,180000  元/平(均价),总价4750万/套
汾湖新天地,商业,在售,上海周边/苏州/南京路369号,低总价 环线房 现房 购物方便,28000  元/平(均价),
尚都里休闲广场,商业,在售,青浦/朱家角/课植园路339弄,低总价 环线房 即将交房 购物方便,32000  元/平(均价),
中信广场,写字楼,在售,虹口/四川北路/四川北路859号,环线房 现房 娱乐丰富 运动健身,81000  元/平(均价),
汉石丽苑休闲广场,商业,在售,"闵行/老闵行/安宁路905.907.909.911.913.915号, 安宁路923弄2.4.6.8.10.12.18.22号, 凤庆路204.210.212.216号, 凤庆路208弄2-14(双)号",低总价 环线房 现房 车位充足,45000  元/平(均价),
万达广场水岸金街,商业,在售,上海周边/嘉兴/广益路和庆丰路交叉口,品牌房企 公交直达 环线房 现房,25000  元/平(均价),
建滔朗峰裕花园,住宅,在售,上海周边/昆山/长江路与合兴路交汇处,环线房 现房 车位充足 娱乐丰富,19000  元/平(均价),总价176万/套
静安康鑫家园,住宅,在售,静安/江宁路/海防路58弄,环线房 现房 绿化率高 美食云集,90000  元/平(均价),总价1071万/套
长江国际购物中心,商业,在售,"宝山/高境/殷高西路333号,殷高西路555号",低总价 环线房 现房,60000  元/平(均价),
青浦万达茂,商业,在售,"青浦/盈浦/淀山湖大道859弄, 朱家角路306号, 朱家角路326号, 朱家角路370号, 朱家角路388号, 朱家角路328号, 朱家角路378号, 上海市青浦区淀山湖大道1069弄, 淀山湖大道1079弄",品牌房企 公交直达 环线房 现房,50000  元/平(均价),
万科七宝国际,写字楼,在售,"闵行/七宝/新龙路1333弄, 新龙路1373号, 新龙路1353号, 中春路8633弄",低总价 地铁沿线 公交直达 现房,40000  元/平(均价),
新华联国际中心,写字楼,在售,"闵行/华漕/泰虹路456弄, 申滨路519弄, 兴虹路411.415.419.421.555.557.559.561.563.565.569.571.573.575.577.579.581.583号, 泰虹路410.412.416.422.424.426.428号",公交直达 环线房 现房 购物方便,18700  万/套(总价),
中建锦绣天地(商铺),商业,在售,青浦/徐泾/蟠中东路1899号,地铁沿线 公交直达 现房 购物方便,90000  元/平(均价),
弇州府,商业类,在售,上海周边/太仓/县府街26号,低单价 低总价 公交直达 环线房,13000  元/平(均价),
源昌幸福里,商业,在售,"青浦/赵巷/华科东路38弄, 崧泉路750弄",地铁沿线 公交直达 现房 配套齐全,60000  元/平(均价),
金山万达海汇街,商业,在售,"金山/山阳/龙皓路962、968号, 龙皓路1068号, 海汇街628弄, 海汇街625弄, 龙皓路950弄, 龙皓路1018号, 海汇街622号, 海汇街588弄、599弄",低总价 品牌房企 环线房 现房,25000  元/平(均价),
台升国际广场,商业类,在售,上海周边/嘉兴/南湖大道与长水路交汇处,公交直达 环线房 现房 娱乐丰富,15000  元/平(均价),
禹洲城市广场,商业,在售,"浦东/书院镇/船山街49弄, 老芦公路895号, 老芦公路857号",低单价 低总价 公交直达 环线房,21000  元/平(均价),
三弦商业广场,商业,在售,闵行/浦江/江镇三鲁路2449号,低总价 环线房 现房,35000  元/平(均价),
星街坊浦江生活馆,商业,在售,闵行/浦江/联航路1505弄,环线房 现房 购物方便 美食云集,50000  元/平(均价),
古城新苑,商业,在售,"金山/张堰/东平北路951号, 龙皓路1738弄",低总价 环线房 现房 车位充足,35000  元/平(均价),
盘古园府,住宅,在售,嘉定/嘉定新城/宝塔路与崇信路交叉口西,公交直达 环线房 现房 低密居所,41000  元/平(均价),总价360万/套
金山红星国际广场,商业,在售,"金山/山阳/杭州湾大道1818弄, 杭州湾大道1878弄, 龙山路280弄, 杭州湾大道1908弄, 龙山路346弄, 龙山路280弄19支, 龙翔路649.663.667.665.669号, 海芙路149.151.153.145.147号, 杭州湾大道1816号,",低总价 环线房 现房 购物方便,20000  元/平(均价),
中粮南桥锦云,住宅,在售,奉贤/南桥/德政路298弄,地铁沿线 环线房 绿化率高 小型社区,36600  元/平(均价),总价330万/套
浦江坤庭—枫郡,住宅,在售,闵行/浦江/浦锦路1181弄,地铁沿线 公交直达 现房 低密居所,60000  元/平(均价),总价666万/套
浦江坤庭—紫郡,住宅,在售,闵行/浦江/浦雪路1180弄,环线房 现房 低密居所,58000  元/平(均价),总价650万/套
泰禾红御,商业,在售,宝山/高境/恒高路83弄,环线房 现房 娱乐丰富 美食云集,80000  元/平(均价),
绿都绣云里,商业,在售,浦东/川沙/崇溪路111弄,环线房 现房 娱乐丰富 综合商场,75000  元/平(均价),
合生东郊别墅二期,别墅,在售,浦东/张江/翠柏路919弄,环线房 现房 低密居所 银行,140000  元/平(均价),总价9800万/套
中展璞荟,商业,在售,松江/松江大学城/光星路1599弄,地铁沿线 环线房 现房 车位充足,67000  元/平(均价),
虹桥富力中心,写字楼,在售,闵行/华漕/淮虹路958弄1号,地铁沿线 公交直达 现房 购物方便,65000  元/平(均价),
融信绿地国际中心,写字楼,在售,闵行/华漕/盘阳路59弄,公交直达 环线房 现房 车位充足,39000  元/平(均价),
华园,住宅,在售,长宁/古北/荣华西道39弄1-6号,小户型 复式 环线房 现房,100000  元/平(均价),总价829万/套
中铁诺德国际,商业,在售,闵行/莘庄/秀文路908弄,地铁沿线 公交直达 现房 车位充足,57000  元/平(均价),
中铁诺德国际,写字楼,在售,闵行/莘庄/秀文路908弄,低总价 地铁沿线 公交直达 现房,34000  元/平(均价),
中锦鑫座,商业类,在售,"浦东/惠南/拱极路2626弄42号, 拱极路2626弄38号, 拱北路313弄3支弄, 惠南镇拱北路和川南奉公路交界东南侧",低总价 环线房 现房 购物方便,26000  元/平(均价),
同润圣塔路斯,别墅,在售,松江/泗泾/古楼公路1198弄2-413号,环线房 现房 低密居所,1600  万/套(总价),总价2052万/套
海伦堡爱ME城市,商业,在售,嘉定/南翔/众仁南路79弄,低单价 环线房 现房 车位充足,29000  元/平(均价),
保利翡丽公馆,商业,在售,松江/泗泾/外婆泾路288弄,品牌房企 地铁沿线 公交直达 现房,600  万/套(总价),
七宝宝龙城,商业,在售,"闵行/七宝/新龙路399弄, 漕宝路3207号,",环线房 现房 车位充足 娱乐丰富,115000  元/平(均价),
七宝宝龙城,写字楼,在售,"闵行/七宝/新龙路399弄, 漕宝路3207号,",环线房 现房 车位充足 娱乐丰富,41000  元/平(均价),
新城金樾,住宅,在售,上海周边/嘉兴/曹桥北路188号,低单价 品牌房企 环线房 低密居所,13000  元/平(均价),总价130万/套
佳兆业城市广场(商业类),商业,在售,嘉定/徐行/胜竹东路与澄流中路交汇处,低单价 品牌房企 环线房 现房,30000  元/平(均价),
两港壹号铺,商业,在售,浦东/宣桥/南六公路799号,低单价 低总价 环线房 现房,30000  元/平(均价),
万科未来之城,住宅,在售,上海周边/昆山/晨丰路和新城南路交汇处,品牌房企 环线房 低密居所 绿化率高,15000  元/平(均价),总价140万/套
东鼎名人府邸,住宅,在售,上海周边/嘉兴/三仙路1号,低总价 小户型 环线房 现房,15000  元/平(均价),总价70万/套
金地自在城（三期）,商业,在售,"松江/泗泾/泗凤公路508弄, 泗宝路298弄, 泗通路198弄, 泗通路155弄, 泗通路与泗宝路路交叉口",地铁沿线 环线房 现房 购物方便,57000  元/平(均价),
新城璞樾门第,别墅,在售,"青浦/盈浦/青浦城中南路环城东路交叉口, 城中路288弄, 学前路55弄, 环城东路398弄",环线房 现房 车位充足,45800  元/平(均价),总价545万/套
合景天峻,住宅,在售,上海周边/嘉兴/百尺路与华丰路交叉口,现房 低密居所,13500  元/平(均价),总价120万/套
华泰中心,写字楼,在售,"嘉定/江桥/金运路与鹤旋路交汇处, 金运路355号",环线房 现房 车位充足,2000  万/套(总价),
新城上坤樾山半岛,别墅,在售,"松江/泗泾/城隆路1500弄,",地铁沿线 环线房 即将交房 小型社区,750  万/套(总价),总价810万/套
绿地中山铂邸,住宅,在售,上海周边/南通/中山东路29号,低单价 低总价 品牌房企 小户型,10000  元/平(均价),总价33万/套
象源丽都,住宅,在售,普陀/长征/真光路798弄,环线房 现房 低密居所,72000  元/平(均价),总价870万/套
绿地朱家角1号,别墅,在售,"青浦/朱家角/孟将堂路111弄, 孟将堂路188弄",品牌房企 环线房 现房 绿化率高,620  万/套(总价),总价630万/套
宝龙城市广场(奉贤),商业,在售,"奉贤/南桥/环城东路732弄, 航南公路5699号, 航南公路5639号, 环城东路750号, 航南公路5729弄, 环城东路724号, 环城东路726号, 环城东路722号, 环城东路720号, 环城东路718号, 环城东路728号, 环城东路742号, 环城东路7",地铁沿线 公交直达 现房 配套齐全,55000  元/平(均价),
中展璞荟,写字楼,在售,松江/松江大学城/光星路1599弄,地铁沿线 环线房 现房 车位充足,32000  元/平(均价),
中新传媒大厦,商业,在售,"浦东/金桥/金港路211号, 金湘路228号",地铁沿线 公交直达 现房 车位充足,70000  元/平(均价),
君领国际,商业,在售,浦东/周浦/关岳西路136弄、关岳西路119-149号,公交直达 环线房 现房 车位充足,138000  元/平(均价),
湖畔首府,住宅,在售,上海周边/嘉兴/招宝路与学才路交汇处,低单价 低总价 小户型 环线房,10000  元/平(均价),总价74万/套
静安府西区,住宅,在售,静安/永和/万荣路1199弄,品牌房企 地铁沿线 公交直达 即将交房,86000  元/平(均价),总价989万/套
中锐悦立方,商业,在售,"金山/山阳/海芙路186弄（海芙路龙翔路口）, 海盛路381弄, 海芙路442弄, 海芙路",低总价 环线房 现房 车位充足,21000  元/平(均价),
三弦海上金街,商业,在售,闵行/浦江/三鲁公路3003弄,环线房 现房 购物方便 美食云集,40000  元/平(均价),
正荣国领(别墅),别墅,在售,宝山/罗店/抚远路1211弄,环线房 现房 车位充足 购物方便,65000  元/平(均价),总价2300万/套
运河大公馆,住宅,在售,上海周边/嘉兴/闻川路461号,低单价 环线房 现房 低密居所,10500  元/平(均价),总价106万/套
弘阳甪源,住宅,在售,上海周边/苏州/甫澄北路2号,环线房 现房 低密居所,22000  元/平(均价),总价230万/套
弘阳甪源,别墅,在售,上海周边/苏州/甫澄北路2号,低总价 环线房 现房,330  万/套(总价),总价320万/套
上海星河湾,住宅,在售,"闵行/颛桥/都会路3888弄, 都会路3899弄",环线房 现房 低密居所 购物方便,77000  元/平(均价),总价2171万/套
颐盛御中环,住宅,在售,浦东/御桥/康杉路359弄,地铁沿线 公交直达 低密居所 绿化率高,61000  元/平(均价),总价848万/套
新城西岸公园,住宅,在售,浦东/周浦/康沈路1199弄,环线房 绿化率高 小型社区 娱乐丰富,56500  元/平(均价),总价688万/套
中国铁建香榭国际,别墅,在售,奉贤/西渡/东启扶栏路，西至南横泾港，南依金庄公路，北靠...,地铁沿线 环线房 现房 大型社区,49850  元/平(均价),总价558万/套
荣信虹桥世嘉,商业,在售,"闵行/金虹桥/虹梅路2159弄, 虹梅路2163号、2167号、2171号、2175号",地铁沿线 环线房 现房 车位充足,98000  元/平(均价),
中铁北城时代,商业,在售,宝山/杨行/友谊路2429号,品牌房企 地铁沿线 环线房 现房,50000  元/平(均价),
云麓之城,住宅,在售,宝山/罗泾/罗太路罗新路交汇处,公交直达 环线房 低密居所 绿化率高,37000  元/平(均价),总价330万/套
首开紫宸江湾,住宅,在售,上海周边/海门/广州路1199号,低单价 环线房 现房 低密居所,9800  元/平(均价),总价75万/套
汇福·大玥城,商业,在售,浦东/周浦/周泰路87号,环线房 现房,45000  元/平(均价),
佘山东郡,别墅,在售,松江/泗泾/古楼公路1269弄,环线房 现房 车位充足,1650  万/套(总价),总价1676万/套
汤臣一品,住宅,在售,浦东/陆家嘴/花园石桥路28弄,地铁沿线 公交直达 现房 车位充足,270000  元/平(均价),总价16119万/套
融创海越府,住宅,在售,上海周边/嘉兴/新兴二路与平成路交汇处,品牌房企 公交直达 环线房 低密居所,15800  元/平(均价),总价134万/套
天润尚院,别墅,未开盘,上海周边/苏州/周庄镇周商公路1号,环线房 现房 绿化率高 购物方便,价格待定,
太仓国际软装城,商业,在售,上海周边/太仓/弇山西路128号,低总价 公交直达 环线房 现房,20  万/套(总价),
依云水岸苑,住宅,在售,上海周边/太仓/乃德路100号,低总价 环线房 现房 低密居所,14000  元/平(均价),总价127万/套
芯汇湖商务中心,商业类,在售,上海周边/苏州/高铁新城陆港街28号,低总价 地铁沿线 公交直达 现房,14500  元/平(均价),
泉灵小区,住宅,在售,静安/彭浦/三泉路415弄,低总价 小户型 环线房 现房,54000  元/平(均价),总价220万/套
江海和佳园,住宅,在售,上海周边/启东/沿江路与隆海路交汇处,环线房 现房 绿化率高 购物方便,16500  元/平(均价),总价212万/套
骏丰玲珑坊,商业,在售,"嘉定/嘉定新城/康年路208弄, 康年路209弄, 崇文路1196号, 崇文路1166号, 崇教路169号, 崇教路193号, 崇教路283号, 崇教路241号",地铁沿线 公交直达 现房 购物方便,55000  元/平(均价),
金大元御珑宫廷(别墅),别墅,在售,浦东/唐镇/唐丰路881弄,地铁沿线 公交直达 现房 车位充足,82500  元/平(均价),总价4000万/套
银都商业广场,商业,在售,上海周边/昆山/银河路与新吴街交叉口,环线房 现房 车位充足,45000  元/平(均价),
狮山当代ΜΟΜΛ,商业类,在售,上海周边/苏州/竹园路328号,低总价 地铁沿线 环线房 现房,19000  元/平(均价),总价156万/套
中金海棠湾(别墅),别墅,在售,"浦东/周浦/周东南路599弄, 瑞建路88弄, 沈梅东路355弄",公交直达 环线房 现房 车位充足,1350  万/套(总价),总价1315万/套
湖畔天下(别墅),别墅,下期待开,嘉定/南翔/芳林路1357弄,新盘首开 环线房 现房 大型社区,47000  元/平(均价),总价940万/套
南京西路公馆,住宅,在售,"静安/静安寺/南京西路2066号,南京西路2068号",小户型 地铁沿线 公交直达 现房,120000  元/平(均价),总价756万/套
东海御庭,别墅,在售,浦东/祝桥/华夏东路5888弄,地铁沿线 环线房 现房 低密居所,39000  元/平(均价),总价1550万/套
盛世豪园(二期),住宅,在售,杨浦/中原/闸殷路889弄,地铁沿线 环线房 现房 低密居所,80000  元/平(均价),总价827万/套
佘山东紫园,别墅,在售,松江/佘山/林叶路189弄,地铁沿线 公交直达 现房 低密居所,3650  万/套(总价),总价3650万/套
仁恒公园世纪,住宅,在售,浦东/杨东/银融路88弄,地铁沿线 公交直达 现房 绿化率高,120000  元/平(均价),总价2880万/套
联富商业广场,商业,在售,静安/西藏北路/河南北路99号,低总价 环线房 现房 配套齐全,150000  元/平(均价),
碧桂园天悦,住宅,在售,浦东/惠南/城南路555弄,品牌房企 公交直达 环线房 现房,34000  元/平(均价),总价396万/套
崇明岛大爱城,住宅,在售,上海周边/启东/滨江路崇明岛大爱城,低单价 低总价 环线房 低密居所,12500  元/平(均价),总价98万/套
绿地浦汇中心,住宅,在售,青浦/夏阳/华纺路283弄,品牌房企 地铁沿线 公交直达 现房,41000  元/平(均价),总价499万/套
绿洲康城金邸,住宅,在售,浦东/御桥/御云路100弄,地铁沿线 公交直达 现房 绿化率高,61000  元/平(均价),总价900万/套
佘山水岸名邸,住宅,在售,松江/佘山/西林路佘山水岸名邸,公交直达 环线房 低密居所 绿化率高,40000  元/平(均价),总价361万/套
佘山水岸名邸,别墅,在售,松江/佘山/细林路298弄,公交直达 环线房 小型社区 购物方便,43000  元/平(均价),总价520万/套
灿辉晶典1733,别墅,在售,"青浦/徐泾/东徐联路666弄徐泾家乐福东侧200米, 沪青平公路1755号",环线房 低密居所 即将交房,81000  元/平(均价),总价1200万/套
碧桂园·枫丹酩悦,住宅,在售,上海周边/南通/苏通路与海纳路交汇处,低单价 品牌房企 公交直达 环线房,12500  元/平(均价),总价125万/套
海伦堡观澜,住宅,未开盘,上海周边/嘉兴/仙侠路与富江路交汇处,低单价 低总价 环线房 大型社区,10000  元/平(均价),总价92万/套
金泰商务广场,商业,在售,浦东/曹路/金海路2668弄,低总价 地铁沿线 公交直达 现房,75000  元/平(均价),
融创精彩天地,商业,在售,"浦东/金桥/五莲路1389弄, 五莲路1333弄, 归昌路180弄",品牌房企 地铁沿线 环线房 现房,400  万/套(总价),
绿地时代名邸,商业类,在售,青浦/白鹤/白虬江路100号,低总价 品牌房企 小户型 环线房,20000  元/平(均价),总价100万/套
合景万景峰,商业,在售,"奉贤/南桥/金海公路4808弄, 湖堤路199弄, 湖堤路163弄, 金海公路4808弄3号",环线房 现房 购物方便 美食云集,55000  元/平(均价),
远洋万和四季,商业,在售,浦东/惠南/观海路1588弄,低总价 环线房 现房 购物方便,55000  元/平(均价),
绿地朱家角1号,住宅,在售,"青浦/朱家角/孟将堂路111弄, 孟将堂路188弄",品牌房企 环线房 现房 低密居所,29000  元/平(均价),总价290万/套
招商主城,住宅,在售,宝山/罗泾/罗北路招商主城,公交直达 环线房 低密居所 绿化率高,37000  元/平(均价),总价327万/套
招商主城,别墅,在售,宝山/罗泾/罗北路招商主城,复式 公交直达 环线房 美食云集,40000  元/平(均价),总价436万/套
合景云溪四季庭,住宅,在售,上海周边/苏州/北京路1号,环线房 现房 低密居所 美食云集,22000  元/平(均价),总价190万/套
苏里人家,别墅,在售,上海周边/苏州/绣湖路21号,低单价 环线房 现房 低密居所,15000  元/平(均价),总价375万/套
中天熙景诚品,住宅,在售,上海周边/嘉兴/建新路1号,低总价 小户型 环线房 低密居所,13500  元/平(均价),总价105万/套
